Reviews,Mood
The other  below reviews say it all in short this is a incoherent mess But this abomination of a film puts the exclamation on the state of todays movie making which is in the gutter Why are so many awful scripts like this one getting green lit Doesnt stop there insert obvious covid stricken production lackluster directing wooden acting woke identity politics terrible editing incoherent and boring storylines that make you want to walk out halfway through Not too long ago Hollywood gave us Joker a masterpiece not to mention it made tons of cash People want to go to the movie theater to be entertained not insulted with garbage,Notr
Too fast cuts bad soundtrack too much gunfire bad villain character No matrix feeling But its entertainment if you dont know the old movies So unfortunately I have to give  stars,Notr
This movie was much anticipated but felt rushed and lacking in action It was great to see how they explain how they were able to bring Neo and Trinity back from the dead but as the main focus of the movie being them getting back together realizing this and seeing how much of the runtime was left I realized the movie was not going to be great We are now left with more questions and probably wont get more movies after this to explain them Hopefully we do and hopefully they are better If you go into the movie knowing its about them getting back together again not bad Nostalgia was also very high and was happy to see references to the other films,Notr
There wasnt a red tread through the movie there was a ball of yarn that somebody had set on fireThere was points where we would laugh out loud not because of the comedy that was inserted into the movie but because of silly things on screen mistakes bad CGI and plotholes There is a moment in this movie where a helicopter disappears completely for like  min only to return right where it should have been all the time so it again can shoot at the main actors it made no sense but someone must have forgot it was there from the startLike I said this is more like a spoof movie of the Matrix it really has no connection that makes sense to the old movies and the story isnt moved forward in any meaningful way A hero journey is also only as good or interesting as the villain in the story and here they are all bad its more bad boys in a ally than a threat you feel could be a actual problem,Notr
Im not much of a reviewer But I couldnt help myself with this film Before watching the movie I was very excited and I was looking forward to seeing it But after watching the movie I came to the conclusion that I should visit The Analyst and perhaps he might prescribe me some blue pills that I would be imprisoned within the world of The Matrix ,Notr
My expectations is high when I have heard the new part of matrix going to release So that feel full of excitement But when Im went to cinema I found nothing new nothing any twist nothing good action and not even new effects also Except Neo and trinity all others are new faces but thing is that no any improvised script It dissapoint for meBut yeah For a new audiences it would be new action scfiction flickAs an Indian audience good to see miss priyanka Chopra Thats all,Notr
The first half was ok It didnt build any excitement sorts but I was curious as to find how it will unfold and what is going on But in the last fifteen minutes I felt I am watching a comedy movie Suddenly the matrix movie feel is gone and I started seeing everything in a comic way,Notr
I have seen this update to the Matrix franchise  times and i understand why there are such low ratings First it takes  minutes to get cooking second its another femcentric film which i have no problem with there is a formulaic feel to all the fight scenes and keanu just wasnt there for this one All in all as a stand alone film it was thrilling to watch but also a let down,Notr
No matter what they say it is amazing to see this world again So some people say it wasnt like they were expecting but it is the first movie after the trilogy for this reason there were so many explanations about what happened So my suggestion is to lower your expectations because It is a bridge movie to connect the trilogy with the new one but I am pretty sure the next ones will be amazing I am really excited to see what is going to happen in the next movies We must be honored to be able to watch The Matrix again,Notr
It started of well with the whole Surreal reality thing and the concept that the previous trilogy was a game You can also tell that theres alot of money has gone into it But thats about it Everything else was a disaster,Notr
I dont write reviews ever However being a matrix trilogy fan I thought I point out the weak parts in my opinion Apart from the not so convincing storyline NPH made this movie worse Come on he is a a comedian Why him Giving him the analyst role was probably one of the mistakes Im not watching matrix for laughs,Notr
I absolutely loved the first movie in the series And the two sequels were not bad either But thisthis mockery of movie making is one I looked so forward to it ending long before it did This is a story of a talented movie making duo making a movie when the talented one of the duo decides to not be a part of it Sad to see the end result Keanu is one of my favourite actors favourite people evenI cant believe he agreed to star in this movie Easy money I guessThis is a movie that probably had a big budget but plays like a low budget movie Low quality cast story plot and script Disappointing fight choreography to match The entire movie was a confusing contradiction Its trying to be a comedy but groans instead of laughs It tries to be action but punches well below the beltIs it possible to forget this movie and remember The Matrix of the past Yes if its anything its most surely forgettable,Notr
Im a massive fan of the original trilogy so I was exited about this but it ruins the other matrix films It even has to have a bugs bunny reference to just imply the film was a big joke and now Im annoyed that I had to give money to watch something that feels like a ripoff of great movies I cant understand why Reeves was in this film It doesnt even have good stunts like the old trilogy it just feels like a spoof or a ripoff of the trilogy and youd at least think the directors would keep remotely same ideas but no just a waste of time and money for everyone that made it and watched it,Notr
Storywise the movie could be satisfactory I appreciate the idea how to return the original characters to the matrix But the sheer amount of the scenes from the original trilogy is quite annoying and unnecessarySecond the action scenes are poorly made In some cases its due to a frequent camera changes making it difficult to track the action in other  simply not enough action itselfThird the development inside the matrix from some point became too rushed and quickly unbelievable It lasts until the end of the movie leaving plot holes that shouldnt have been there in the first placeI cannot blame actors albeit Ive expected more action from Keanu but I guess age puts its limits New actors including Morpheus are good enoughOverall it all boils down to a story A story what has happened to humans after Matrix  Unfortunately while this story has some good parts overall feels unbelievable for the fansId say its worth watching just to see the vision of the authors but it falls short of even moderate expectations,Notr
"We waited so long for the all time great comeback and this is the garbage we get Even with the modern technology the CGI was aweful and dark Action scenes were lame Though there are some cool camera anglesAbout the characters
Bugs was not as convincing for the role of a captainThey literally made Morpheus a joke characterKeanu couldve gotten a cool haircut and shave This is Neo after all and shouldnt look like some old bumSmith What is he even doing here Whats his purposeOverall I wouldnt recommed to waste your money on this cash grab garbage and watch something meaningfulI myself better go back watch Jon Wick for satisfaction",Notr
Despite the fact I often had little to no idea what was going on with this film I loved itTheres just something about The Matrix the whole world and universe that is so incredibly creative thought provoking and awe inspiring and I felt all of that returning to this fourth instalmentWhat I loved about the original films yes all of them was the deep science fiction mixed with a compelling love story political and social commentary and incredible action sequencesDid we get all of that with this film To an extentThe action sequences pale in comparison to the highs of the earlier films although there are some very cool moments The story is also perhaps a little looser but the rest is all thereI loved all of the meta references and on the whole I thought the plot was solid really doubling down on the love story to great effectTheres a lot unwarranted hate out there for this film and Im not sure why In truth it is probably the weakest of the franchise but is still very solid and it gives us a chance to return to the glorious world of the Matrix which I am all for,Notr
I am writing this while watching the film I am bored The story they are trying to tell is not needed and over explained The lack of Hugo Weaving and Laurence Fishbourne also detractsJada pinkett Smith was bad enough in the last film but her acting under all the make up in this is laughableThe film was not needed at all and the story should of been left alone and finished in  where it endedThe visuals are good but not enough to save this poorly executed sequel,Notr
If you watch the Matrix trilogy right before you watch Matrix Resurrections you will have a good time You will not be lost or confused I really enjoyed this movie Its not among the best movies Ive ever seen which is why I give it the rating that I did,Notr
TLDR Save your money or your bandwidth This is a shameless cash grabThis joke of a movie shouldnt exist Its repetitive  boring beyond belief the acting is mediocre and the script is ordinaryIf you watch it for some mindless entertainment it may work for you  but this has nothing in common with the Matrix franchise as you remember it,Notr
This film is redundantIt has nothing to sayIt looks like Matrix but isnt MatrixI like Keanu but what this film make me realise It wasnt because of Keanu Matrix was great Not in the slightest And I hate itThat being said the first part of the movie was entertaining It looked like something great was going to happen It didntOnly disappointment happened,Notr
"I have tried to see it  times now everytime i stop the move in the scene when they are in cafe shop not long in the movie i just cant manage to see it i get so insane bad vibes low quality BFilm vibescash grabber it ruin everything I saw the first Matrix  times at the cinema i was stunnedcouldnt get enough i also loved Matrix  a lot too i seen them all about  times each lol
so after seeing all the comments about it i probably never see it i think the IMBD rating is rigged how could it get score at  So many movies i seen at  score is very good how I hope they release real one before all the actors are to old",Notr
This is awesome Never expected there would be another matrix movie I loved this movie and I would so love to see them make more If you are a fan then you will enjoy this,Notr
It was ok I watched the original trilogy leading up to seeing Resurrections Maybe that was a mistake The first thing I notice was how the quality seemed lowerwhich should be impossible with how much newer the technology is I have my suspicions as to why they would allow us to feel that way in the opening sequence But without knowing their motivation I was left underwhelmed and actively thinking how this felt cheapThe story is alright nothing special There are a few familiar faces But I never felt a connection to the new ones For such a long movie it felt lacking in storytelling which shouldnt be possibleIf they make another one Ill probably watch it But this movie either didnt need to be made or needed more time cooking I do wonder if missing onehalf of the original visionaries meant we also lost half of the vision and creativity,Notr
Every matrix simulation had a version covered by some delightful philosophy which tries to enslave humanity in different waysVersion in this movie had a really good idea whereas it got mentioned only IN A SINGLE FREAKING SENTENCE Its not in the atmosphere not anywhereIts clear that directors choose the path of creating CGI that is worse than any Marvel movie instead of showing humanitys interaction with desireSHAME,Notr
First of all you dont wait  yrs and not make a D iMax especially in this seriesThe movie itself this is typical  film industry garbage They make films so procedurally nowadays their is no creativity The young actors of course sucked as usual these days The visuals werent even as good as the first movie The story as usual nowadays it made absolutely no sense and didnt even add up A lot of this film didnt even mesh together This film has so much left leaning political agendas to it the casting makes that clear and I think maybe this film was supposed to be a comedy Idk idk what I watched it wasnt the matrix but Im not surprised its junk that is all our current generation produces And like everything made these days youre supposed to know outside information just watching itIm  and I have no hope for the filming industry anymore too much about making money and political agendas,Notr
Just like the song says You gotta know when to hold em They should have folded it at a trilogy There are moments that live up to the originals but not enough Cringe worthy ones include Jada Smith and her ridiculous makeup and the new agent smiths clunky fight scenes PLEASE dont make any more,Notr
What else were you expecting Loved the call backs to previous films Action seemed a little repetitive for some of it but the concept of putting the two main characters against each other in the matrix made sense Story had a few holes but if you sit back and enjoy then you wont walk away disappointed Not saying Im gonna award an Oscar but if you thought anything different going into this then you dont understand Hollywood,Notr
I rarely put comment  but this week I saw an amazing movie dont look up and a daube that is what we call a terrible movie in FrenchI watched this movie because i could not believe the comments I could not believe Keanu one of my favorite actor could be under diazepam the whole movieJust dont waste your time the room from Tommy Wiseau is much better,Notr
The Matrix franchise is over I really cant wrap my head around this film Lazy writing OK special effects and weak characters My wife fell asleep halfway through and I found myself constantly yawning This is a movie that shouldve been made  years ago The new young Morpheus is a joke I wouldve preferred a CGi version of Mr Fishburne instead Either youre going to love or hate the new Matrix I choose the latter for various reasons Heck I think it wouldve made a better video game than movie Now I highly suggest you lower your expectations before watching it because you will be disappointed if youre looking for a  Matrix filmhighly disappointedyou can tell it was made during the pandemic,Notr
It is an OK movie I guess but this is not enough to justify its existence for me And I would have preferred more original ideas rather than a remake of all the iconic scenes from the first movieThe best part of the movie is that it makes me want to see the first Matrix again,Notr
So I dont leave many reviews  I just score the movies and leave it at that NormallyOK so its not terrible It just doesnt feelright somehow The ideas and some of the set pieces are cool The acting from Keanu and Carrie is actually pretty cool it just doesnt seem to all gel together Basically its a solid  just for the ideas and some of the set piecess But at the crux of it all it doesnt feelrightJust my thoughts,Notr
  half of it is made up of archive footage from previous installments of the series and the other half is comprised of one of Keanu Reeves worst acting performances to date but please Hollywood executives take this as your sign to cast Jonathan Groff in more movies,Notr
To be honest my expectations werent high Revivals after two decades almost never fair well This film spends a lot of time displaying flashbacks of the original trilogy scenes to earn brownie points with OG fans but this new installment doesnt bring anything new to the table as far as science fiction is concern It just reiterates the original story with an added gamingprogrammer side story of which there are countless on Netflix They even rehash some of the original special effects again into this filmThis installment turns into a romance between Neo and Trinity where Neo tries to recapture a lost love Probably the only good thing about the film was some of the martial arts fighting between Neo and Morpheus But thats not enough to make this film worth rewatchingThe film is a letdown And producers let Keanu Reeves get some muchneeded sleep He looked like he was half asleep in all of his scenes,Notr
Zero thought and effort was put into the making of this film I am a big matrix fan and I honestly cant remember the last time I was this disappointed The ending is soooo cringy I just want to cry,Notr
If you liked the recent Bill and Teds horrid movie or you liked The last Jedi with not a single lightsaber fightlook it up not a single lightsaber touched anotherthese shit encore money grabs really need to endOLD HENRY is x better than this shit,Notr
You would hope that after  years a sequel would be a big eyepopping production Sadly thats not Resurrection If anything it came across as a lower budget version of the original Matrix if it was a series pilot on the SyFy network It also clearly shows that the first movie was the best and each subsequent installment was a shallower and more convoluted version of the original,Notr
A good movie and it is almost a good sequel I loved the events and the plot Frankly the movie was able to convey the feelings of the characters It has good characters and also the dialogues Each dialogue The movie reminds you of some of the parts before and frankly they presented the dialogues in a smooth and enjoyable way and praised the element The evil in the film which was presented to us by Neil Patrick which was surprisingly good but I did not like the speed in the transition between events I felt that everything happened quickly and also I did not like the story of the film which was bad looking at the seasons before but the film is good and deserves to be watched strongly but before watching it you should watch the parts that came before to remember the events,Notr
There were points of it being really great  notably the beginning But so much of it is poor transitions followed by confusing dialog I found myself rewinding to see if I missed something multiple times  but no I hadnt missed anything The transitions between scenes and the editing in general is just badAlso WB needs to stop promoting themselves in everything they do Space Jam  Only Disney is allowed to do that  WB is no Disney Which to me is just another sign that their franchises need to dieIn the end it is a decent flick with some good performances and an alright storyButTHE MATRIX is not properly RELOADED it is not a REVOLUTION and has not had any RESURRECTIONS haha,Notr
I thought the film was confusing while mildly entertaining Seemingly the idea is Neo and Trinity were trying to be kept apart at all costs because their connection always disrupted the programming of the matrix at least this is how I perceive itThe film tries to do a lot in a short period of time and I just dont think it was as ground breaking or entertaining as its predecessors At the same token it wasnt a complete waste of time Im probably not going to watch it again and it wont hurt if you wait until this is available on dvd or to stream online I wouldnt run out of your way to see it like I did unless you are an absolute die hard fan of the matrix,Notr
Its back to the Matrix roots and only has a slight tranny flair that Lana couldnt escape from I guess all her sibling brought to the table was extra restraint which might have made this film better but its hard to knowMatrix  and  were disappointments for me but people that liked them will appreciate this movie because it builds on top of the story of those movies tooIts fun It has a story to tell and its repetition isnt as bad the Star Wars rehashes because repetition is part of the story of The MatrixIt has flaws but not too many I think this movie will be enjoyed by nearly everyoneThe ending is a bit gay but nothing to ruin the story unlike most other Hollywood movies out thereThis is a pretty good thirdsequel which isnt saying much,Notr
This movie is a lazy lackluster attempt to try to modernize the matrix Piloted by a clearly aging Keanu Reeves The Matrix Resurrections features poor action horrible cinematography and disappointing performances galore The part I personally found insulting was the constant use of actual footage from the first  films as if they thought the audience needed a constant reminder of what had already happened It is clear that either Lana Wachowski has completely lost the plot or that this film was intentionally sabotaged to serve as a satire of reboots It is clear that theres bad blood between Lana Wachowski and Warner Brothers as it is quite literally stated in the film that they were forced to make another sequel whether they wanted to or not,Notr
A truly fun and exciting return to the matrixEverything in the universe evolved and grew in a logical and believable way I was amazed how lana watchowsky delivered the movie in such a way you would think she directed the last Matrix just a few years ago instead it was  years since the first oneWhat im trying to say is if you are a matrix fan you wont be dissapointedSupporting characters were suprisingly likable and interestingHugo Weiving was missed but the story redemeed his absense in a really interesting wayDont get too stressed reading some of the dissapointments here in the review and feel guilty about liking Matrix  we s kids deserved thisIm truly happy this film exists,Notr
Beautiful Amazing Breathtaking As a huge Matrix fan I couldnt wait to watch Resurrections and it exceeds all my expectations Full with metaphors and analogies which means it is for those who can open their minds and who are able to experience this world or other worlds on another level as wellWell done Lana well done Thank youIf you are reading this and havent seen the movie yet please dont believe the haters Let your own heart guide you and make your own choice We are controlled in so many other ways,Notr
Selfreference on top of selfreference Time passes quickly in the first part of the film as you rack your brains to understand the scenario The second half is clearer and allows several elements of the quadrilogy to be tied together The fact that certain major characters are not played by the original actors makes understanding more complex but the numerous extracts from the first films make it possible to find them On the production side its good we keep the usual benchmarks but there are few innovations It wont be a remarkable film but it will please fans of the world of The Matrix I dont see the point of a sequel,Notr
It was a risky decision but I feel like it didnt go wrongInstead of giving us what we expected The movie is more like a meeting with fans of the sagaThe movie does not take itself seriously many times and breaks the fourth wall But this is not just for joking there is a lot of criticism of the industry and the lifestyle of these timesSo thats my warning dont see them waiting for matrix  See it more as a reunion with the saga where we can joke and comment while we watch it,Notr
The only good thing about this movie and why I gave it  stars was because Keanu blessed us with his presence But even he could not save this film Im sure he was embarrassed by this utter master fail Carrie Ann Moss did as well as possible with what she was given to work withThis pathetic storyline makes no sense but depends on past movie scenes to attempt at making it somewhat relevant or enjoyableJadas acting is some of the worst Ive seen and that says a lot Her hunched over decrepit portrayal is laughable Why do casting agents still portray herAll I can say is save yourself some valuable time  do not watch mess,Notr
So for all the heaters out ther just stop it It was pretty entertaining and was fun to watch Was it necessary Did it add anything meaningful to the story Nop Completly unnecessary But it was not a wast of money and I had a good time So yeah go watch it and have a good time as well,Notr
I personally loved the trilogies Theyre my alltime favorites But the story in this movie was the convoluted mess Ive ever laid eyes on The characters were poorly executed and had no substance The plot direction left kept me askingis this really it What was Lana Wakowski thinking This felt more like a cash grab than anything and was a huge disappointment to the Matrix fan base out there Either you need to fix this or leave it beplease,Notr
The Matrix Resurrections does an adequate job of explaining HOW it exists as a sequel to the trilogy yet it doesnt really justify WHY it exists Its good to see Keanu Reeves and CarrieAnne Moss back in their respective roles although the rest of the cast and some of the action scenes are fairly forgettable This sequel also has the same pretentious tone the other sequels have None of them are as great as our first trip into The Matrix,Notr
Unfortunately this movie does not feel like a Matrix movie at all You might think this is some kind of a fan made web series interlaced together to become a movie called Matrix Resurrections and it only bears the name of Matrix for commercial reasonsI would have liked it to be much darker and without some cringe moments at the end of the movieI really liked the idea of how the villain is thinking to keep everything he benefits from alive and it would have been so much better if there was a plot twist at the end of the movieHowever I still want to see the bright side and think that all the characters were dreaming so that what they see is not the reality I hope they make a sequel for this one and right the wrongs by showing us that all we saw was just a dream,Notr
This movie was written and directed by one half of the Wachowski sibling duo and it shows A little too selfaware of itself at times with action scenes that look muddled and feel stifled the seemingly wide open expanse of the previous Matrix movies is reduced to obviously apparent soundstages in this one Whether its the budget or the missing Wachowski or something else there are flashes of what couldve been a really good movie but part of the magic is gone Or perhaps I set the bar too high Maybe I overlooked the flaws in the previous movies because I was blinded by the excitement and magic of its newness,Notr
MatrixResurrections felt like a stretch trying too hard to add to the mythology narrative Fans definitely would appreciate it overall but its like meeting an exgirlfriend who parted ways on good terms The warm ashes remain but the flames have long burned out Scales,Notr
Just awful Terrible acting from most insipid story woefully bad script just silly and bad The third movie tried too hard and was subsequently bad in many places this is just bad throughout The characters shout at nearly every weird moment like a TV episode so you understand the moment There is no redemption from this other than it looks great in places,Notr
Before watching Matrix Resurrections I watched Matrix Matrix Reloaded and Matrix Revolutions I also reread Platos Allegory of the Cave and commentary about knowing if we were shadow followers or notI watched Matrix Resurrections with an open mind and paid more attention to the dialogue I enjoyed the action and the special effects as well As I watch major themes of truth reality choice peace and love played out The questions posed throughout the movie will always be asked What are you looking for What do you want Who are youMatrix Resurrections provides answers to questions raised in the earlier movies and raises new questionsIn order to keep balance and harmony in the world we need to be engaged in dialogue with each other learning what reality is what truth is what peace is and what love isMatrix Resurrections provides a framework for us,Notr
You know I like the Matrix and was very excited for it I saw the trailer and it looked promising but this was not worth my timeIt simply felt empty something was missing I would not recommend watching this movie unless you want to feel completely and utterly disappointed,Notr
The mission was simple come up with an entertaining followup to The Matrix in particular of interest to a loyal following at least those fans not feeling burned by the two inferior sequels But half of the Wachowski team of socalled visionaries ended up shooting storyboard content that makes little to no sense alienating those fansThe general outline of the movie is there but the connections between the real characters of Neo and Trinity with their representations in The Matrix are confused and very confusing So one sits watching lugubrious soulsearching melodramatically sentimental the power of love scenes punctuated by busy SPFX and action scenes that are so typical of the publics acquiescence in recent decades to mindless superherocomic strip fantasy and violent visuals,Notr
I was surprised by all the bad reviews but decided to take a chance on this one anyway I was happy I did I think going in with lowered expectations helpedI saw a review that said if felt like cheap tv and that is correct most of the cinematography lends to a feel that they had to go the cheap route dark lighting the fight scenes lack a certain sharpness Think what it looks like to watch a soap opera vs seeing something on the big screen The production is way differentWithout giving anything away I think they did a good job explaining how and why there is another Matrix movie and how and why the characters are where they are It did feel rushed at times there is not much character development I think if you havent seen the previous movies this one wont make much sense as nothing is really explained in great detailI would definitely say this is the weakest of the  movies but still feels like it belongs in the universe I can see where they wanted this movie to go and am more than happy to follow along,Notr
I wont say I regret watching this wasted effort I will say Im glad to have seen it at home so as not to lament the spent moneyFor the first hour Matrix Resurrections takes us through a build up the seems to have some novelty Then it runs out of steam Rather than taking us to new revelations of the nature of the coexistence of life within The Matrix or even a deeper understanding of the sentient AI it simply devolves into a mindless actioncaper plotEntertaining but definitely not enlightening,Notr
I wanted to stop watching in the first  mins but decided to continue and god I wish I stopped The whole movie seems like its a parody or a fan made youtube video I have no idea how a writer who worked on all  previous movies directed such a horrible th,Notr
I just finished Matrix  I would say that the film itself was good Good actors and a decent plot What I struggle to understand was why did they actually make it  It must be to build on and make more films The end was a bit strange And I think it seems strange if they are not going to make a No  I think the end of No  was good enough so what was the point of reviving this universe if you do not build on it So all in all good but not sure why they made it,Notr
"Everything that made the Original Matrix trilogy amazing is completely missing from this movie
 A brilliant and intriguing plotline
 Precise and effective dialogue
 Superbly choreographed fight scenes and
 Fantastic production and editingThis th installment should never have been made",Notr
The movie is choking under too much random ideas which dont stand together to make up a solid world and trigger the suspension of disbelief But the one idea closing the movie at the end clicks so well that I immediately thought it shouldve been the first thing to play out in any sequel earlier,Notr
Everything in this movie is cheap and poor I thought I was watching a TV movie Action scenes were horrible and Keanu looked like he was sleeping It was so distracting that everyone looked so different  Keanu looks like John Wick,Notr
What a great job on bringing back this story It is difficult to resurrect characters who have died in previous movies but this was well thought outIt doesnt drag on it keeps you guessing how they are going to create the connection throughout the movie and then brings it all together all while keeping you on the edge of your seat,Notr
A shame  a film especially in todays world with so much potential that this film unfortunately does not even come close to exploiting Bad music bad casting bad story This film absolutely needs a Jack Snyder cut,Notr
It was the worst movie I have ever seenIf you have unneeded excessive time of your life just watch itI paid in the cinema money and my time to sit and enjoy it however it was misunderstood not clear and till now I didnt get it I couldnt complete it till the end  min then I left,Notr
This movie had promise in the first act I enjoyed it But the third act was terrible It went against everything in the trilogy and what the trilogy actually taught Disappointing,Notr
Pretty disappointing I guess its just hard to come up with something as good as the original Either was sort of boring exposition or just some action that didnt do anything new All the slomo visual effects felt lazy blurry and cheap Like they just pushed a slowmo button but didnt do anything new like the original did Neo just had so little to do or say and even Trinity didnt have much going on either for being the centerpiece of the film Just Meh Id rather just go and watch the Original or even  before watching this one again Bummer,Notr
Matrix  is so boring It feels as if was written and directed by Woody Allen Too many long useless sentimental conversations The action scenes are pathetic clichs in which there is no emotion whatsoever The story is terrible and is clearly intended to promote the leftist agenda relegating Neo the white male to the role of a useless jerk,Notr
I wanted to like this film as Im a HUGE fan of the other Matrix films This was just a mess from start to finish The user ecsecs summed it up quite nicelyThis is probably the last time Ill be visiting the movies as a whole Hollywood have now proven beyond an absolute doubt that they can no longer make movies,Notr
Seemly overly complicated story to make this movie work The new characters have not much for unique personalityIts like warmed up left overs with thrown in hot sauce too spice it up but it took and ruined the true essence of the dishDefinitely not as good as previous movies but entertaining none the lessHoping this was retire meant the Matrix movies,Notr
If you enjoy reading my SpoilerFree thoughts please follow my blog to read my full review The Matrix Resurrections is one of my biggest disappointments of the year Lana Wachowski delivers a surprisingly meta selfaware movie about the original trilogy packed with bold fascinating ideas but an absolutely terrible executionFrom the dreadfully unfunny cringeworthy brainstorming sessions about the previous films to the heavyhanded headacheinducing exposition the director constantly tries to tell the viewers how incredible the original trilogy is forgetting to create a compelling captivating story for this new installmentThe gorgeous visuals and impactful score arent good enough to elevate the shockingly average choppy action sequences Despite remarkable performances from Keanu Reeves CarrieAnne Moss and the standout Jessica Henwick Resurrections just didnt work for meIf youre a fan of the franchise I obviously recommend watching it Just be aware that this isnt a new The Matrix movie but instead a film about the actual sagaRating C,Notr
First of all you must be a die hard fan of the Trilogy  Castaneda and Eastern philosophy to understand it Im no specialist in CGI effects and fighting scenes but the the first half of the movie is Tarkowski level with clues and referrals to discover themeverywhere and the second half an ode to freedom which is harder to get the older you are as Don Juan said when describing to Castaneda the enemies of the man of knowledge All in all I found it brilliant an deeper than many movies at the Matrix One level Thoroughly enjoyed it,Notr
Had a hard time staying awake through this movie Its just what one would expect from a sequel made nowadays to movie franchises which are more than  years old Lots of nostalgia lazy script boring story Its just milkingSome parts of the story was kind of interesting But most of it was too boringNostalgia bait scenes were meh Same with the meta stuff I dont know how adding meta stuff makes the movie any entertaining Action scenes too were just meh Nothing Id remember after a day or twoThis was definitely an unnecessary sequelMaybe if you are a fan of all the three previous movies which I doubt you may like this one,Notr
This film did exactly what I had hoped it would do The end of the third film it shows the love and sacrifice of Neo and Trinity not only for each other but for all of mankindThey also showed how the current architect of this new Matrix the so called Dr Is much like our current president He understands humans so he uses fear of the unknown against us He pits us against one another and sets back and smiles at the chaos hes causingThe best part though is this movie allowed for both Trinity and Neo to be equal Cause lets face it without each other neither of the two would have survived without the other,Notr
There is nothing positive to say about this movie Acting  sucks Fighting scenes  suck cinematography  sucks story  script  suck hardSave yourself the time Even watching it just for the sake of it aint worth it Its so bad youll actually start wondering if youre being punkd Its what you get with woke culture and mentally ill people with their hands in hollywood This film is and all jokes aside one of the worst ever made Hands down up there with films like The Room  Mars Attacks,Notr
We need to stop making reboots just for the sake of making reboots This feels nothing like the original trilogy its weird to watch and its a lot of recycled material Quite disappointing,Notr
I went in as a fan of The Matrix with low expectations I was intrigued from the start It only got more interesting from there Its been days since Ive seen it and Im still thinking about it Thats so rare I thought they handled the story brilliantly I enjoyed it more than the original equals There was just a little heart in this movie which I likedI liked how they handled Morpheus and Agent Smith I liked the new architect character What could I have lived without The big fight scene was meh I didnt care for the cutesy machine ally but thats being nitpicky All on all I would recommend the movie,Notr
"For a standalone sequel to the original trilogy I was impressed by how complete the movie feltDid it blow my mind No Did it leave me satisfied and entertained YesThis movie was so tongue in cheek that they had to borrow my mouth for extra room They made it obviousvery obvious from the get go that this movie was never supposed to exist For the entire first half of the movie and then some But still managed to make it feel like it belonged in the same reality as the previous films Despite the change in toneIt takes itself less seriously but I thought it workedTldr
Dont go into this movie expecting the same experience as the original But it was a solid movie which I found very entertaining And that expanded the world in some very interesting directions That being said I hope they dont make another one",Notr
This has the feel of a Matrix movie But has a great balance of the old and new I believe the flash backs were great throughout the movie but adding new characters made this feel fresh,Notr
When I was watching this I started with these feelings I recommend you dont do that even though that question is in all of usThat is all i will say,Notr
Only to beat it with a stick and bury it six feet under It was so long and slow Too much talking not enough actionI didnt feel the energy behind what was supposed to be a revival of an iconic storyNeo and Trinity gave off a tired almost senile aura as opposed to the iconic characters I once knew and the entire movie felt like a romance instead of a sci fiactionI do not understand why this movie was made Why did they have to bring Neo and Trinity backAlso this movie rode on the back of the trilogy too much instead of holding up itself the story was overthought and confusing not in a good way If I were you I would skip this and rewatch the original trilogyBrb gonna go cry ,Notr
Without any new visual effects or breakthrough plot the new Matrix relies too heavily on past events and nostalgia Its great to see Neo and Trinity back but all the other bitacting tries to piecemeal a plot line that isnt clear or engaging,Notr
I expected this to be a flop given all of the negative reviews but just give it a chance especially if you liked the philosophy stuff that was jampacked in Reloaded and Revolutions,Notr
Had such high expectations  years on and the technologyspecial effects would be even more amazing  it was so disappointing The fight scenes were blurred and confusing Neo and Trinity nearly pulled it off as actors on their own but with Mr Anderson and Morpheus missing the original actors it just didnt get there I scored the original a   one of the best movies Ive ever seen You would think this was different writers and directors it was that poor,Notr
This is a rip off attempt at the original which was a classic This is an insult to the original movie This is a low budget poorly written and poorly executed attempt at making a movieThis movie stunk so bad it lost me within the first five minutes At ten minutes I left the room It was made for people with no IQ no maturity no sense of quality and no humorAll the characters in the movie are annoyingly terrible people The kids the adults and the extras too They all stinkThe movie attempts with too much effort to try and be funny Everything feels like it is forced and the responses from the actors reading their lines is like watching cardboard cutouts disintegrate in the rain,Notr
Matrix actually is a very good example how to destroy an excellent idea The first movie as we all know was epic  No one of the best movies ever made But the rest including the computer game and anime was really really poor in every possible way So Lana  if you want to cash this in please make the world a favor too and SELL THE RIGHTS OF THE MATRIX FRANCHISE Maybe someone with real vision and good ideas may take it further,Notr
Resurrections was silly shallow constant flashbacks exposition and lacked any magic I was ready to turn it off  mins in The original Matrix is my fav movie saw it in the theater in ,Notr
Too many fake reviews and lies They are giving it a  star and using the same reviews written differently Many of these user reviews only reviewed this film and have no history of reviewing Usernames are generic and followed by numbers Watch it yourself and make your own realistic opinion,Notr
I really expected the bad reviews would be due to comparisons against the first filmI was wrongThis movie was a complete mess and was very obviously made to earn a quick buck Had nothing good in it what so everI wish I had never seen this and ended the triology with the acceptable ending the third film offered,Notr
This was a great movie The people who are giving low ratings and hating on this movie missed the whole concept A story had to be told to make the movie cohesive with what was comingPeople were impatient wanting immediate action instead of following the beginning storyline and were expecting a repeat of the prior sequelsTheres plenty of action if youre patient Understand that a great deal of time has passed and we watch the vulnerability and confusion Neo is dealing with a need to understand hes coming to grips with an environment foreign to his current understanding of reality memories and prior supper abilitiesBe patient enjoy the movie and pay attention to the smaller details,Notr
