Reviews,Mood
I still cant quite get the enormous reputation of this film I saw it again last night and instead of clearing up the mystery the mystery got thicker It is enjoyable film with very good performances by Tim Robbins Morgan Freeman James Whitmore etc butthe most highly rated film ever I dont get it The voice over alone seems to belong to a so so film I love Morgan Freemans voice but hes telling us what were seeing So the sterling reputation damages the enjoyment of the film because one is expecting something that never really arrives The most interesting aspect is Tim Robbinss psychological journey Credible or incredible doesnt quite matter I did go with him without asking too many questions Morgan Freemans humanity is contagious and inspiring whether credible or not because I bought it So a masterpiece No Good even very good Yes,Positive
I had been meaning to see this film since it is rated  on IMDb It is a very good film and very well acted however no wayyyyyy is it the best film of all time Morgan Freeman is particularly good as Red and the other actors perform very admirably but I dont find the film overwhelmingly powerful Ive seen many many films that do more I rate it a  out of ,Positive
The Shawshank Redemption has great performances extremely well written script and story all leading to a deeply emotional climax One of the best dramas of all time,Positive
It is a timeless tale of hope and resilience that remains deeply impactful to this day Set within the confines of Shawshank State Penitentiary the film intricately weaves a narrative of human spirits triumph over adversity and the enduring power of hope Tim Robbins and Morgan Freeman deliver captivating performances infusing life into their characters and making their journey truly unforgettable Under the skilled direction of Frank Darabont the films storytelling unfolds seamlessly drawing the audience into a world of despair and redemption Through its exploration of friendship injustice and the pursuit of freedom The Shawshank Redemption resonates with audiences worldwide leaving a profound and emotional impression that lingers long after the credits roll,Positive
This movie surprised me so much I watched it twice in one day the first time I saw it Sure I hadnt just picked a movie at random at the local DVDshop but I didnt expect it to be so good After I watched it I had a look on the IMDb website and was surprised once again that i found it placed number  on the top  movies list I wondered to myself why didnt I know about this movie Afterall Morgan Freeman and Tim Robbins are quite wellknown actors Frank Darabont however only just caught my attention in  when the Green Mile was released Finally I came to the conclusion that it must have been either television because it surely isnt on television often enough or it could just be me not knowing very much about the filmworld before  For in fact everyone in my school seemed to have known the Shawshank Redemption for a very long time One of the best movies ever my best friend said My favorite movie in the whole wide world another one of my friends THEN WHY DIDNT YOU TELL ME I replied If you liked the Green Mile Im telling you now youll love this,Positive
It is a cinematic masterpiece that delves into the profound human experiences hidden within the darkness of a prison Tim Robbins portrayal of Andy Dufresne and Morgan Freemans captivating performance as Red create an indelible bond that transcends the boundaries of their confined world Director Frank Darabont weaves a poignant tale of hope friendship and the pursuit of redemption against the backdrop of injustice and despair The films visual splendor and evocative soundtrack enhance the emotional depth of the story leaving audiences inspired and deeply moved Finding Beauty in the Shadows The Shawshank Redemption reminds us that even in the bleakest of circumstances the human spirit can find solace and beauty making it an enduring and cherished classic,Positive
The characters are so well developped and well interpreted by the actors that you really feel for them which makes the whole story even more compeling The structure builts up emotionnaly like only Darabont can do it Breathtaking,Positive
Theres a reason this is rated the   It is the same reason you watch this movie every time you see it on tv even if its already half way over Its captivating brilliant and full of heart Its one of the best films ever made,Positive
Could a movie be any more perfect This movie is just absolutely stunning in so many ways Acting perfect storyline perfect soundtrack perfect emotional drama perfect everything about this movie is perfectWhen this movie first came out it did not reach the expectations that many people expected it to But as the years went one it was nominated for seven Academy Awards and as it was available for rent everywhere more people started appreciating it and its popularity grew Eventually after many years in the top  of IMDbs top  movies of all time list it hit number  with over one million votesThe story is about a well educated vice president of a large bank being wrongly accused of murdering his wife and her lover and is sentenced to spend life at a large prison in new England called Shawshank prison As the years go on in his new home he makes friends enemys and a dramatic twist at the end which became one of the most legendary scenes in movie historyI love this movie The acting is just so passionate and their performances increases the drama and horror of life in prison The soundtrack is one of the main reason behind the emotional drama this movie Many scenes in this movie almost left me in tears mainly because of the soundtrack in the background which increases the emotion The cast of this movie include Academy Awards winners Morgan Freeman and Tim Robbins And also William Sadler Bob Gunton and many other who made this movie what it isOverall it is defiantly the Greatest movie ever made with passionate acting great storyline and plenty of emotional drama about how hope overcomes fear in a beautifully crafted film about the strength of the human spirit,Positive
"There is no denying that this is a very good movie The acting is great and it tells a good story Personally I find it a bit too long and a little too sweet for my taste but its far from a bad film On the other end of the spectrum I have yet to understand why this film was nominated for as many Oscars as it was and why so many people have fallen in love with it To place it on the same level as The Godfather and several hundred other films has to be the result of different tastes
This is a film that should be seen because its a good movie not because its a great one",Positive
I cannot possibly realize why this movie is rated in top movies There is nothing new in this film and there isnt anything in it that makes it special Wake up people Quote Bill Hicks Piece of ShtOK Ill give it that there isnt anything to complain about the acting or directing etc But this entire movie seems to be a compromise I also think that the success of this film is based on the least worst principle and that makes it badIm also fed up with the narrator and all the dramatic film music All this seems like fishing Oscar nominations Am I really the only one who can see how transparent this is I doubt it so please vote movies that really will make difference,Positive
It is one of the best movies in the world that many people will join me Watching very very impressed What it might be called the great stories of Stephen King anyway Acting on cues can say is enormous Theres no posturing Especially when Andy Dufrense incredible music that review still stands wandering on everyones lips Finale as you lose yourself in it is a movie you are getting into Finals if he so exhilarating you a highquality music And finding that deserves really deserve I watched this film very young age and it has taught me that the magic of cinema in a nice way This film is one of the reasons I hate the Oscars Will remain as the best film in more than  years I believe wholeheartedly sites Definitely one of the best films in the world,Positive
It deserves ten stars Its beauty lies in its slow pace and genteel wit although some may not have the patience for the slowness But the whole premise of life inside a prison cell makes better sense when told in a calm emotionbuilding pace such as this Otherwise one would never get to know Tim Robbinss quiet accountant and what makes him appear alternately shy snobbish and suicidal all at the same time or Morgan Freemans genialbutcynical lifer not to mention how hes a man who knows how to get things I love what the film doesnt do it doesnt make an issue of its two leads being different races although one could claim that makes their friendship all the more marvelous it doesnt pull any sensational farout action punches as films with an allmale cast often do and it doesnt freeze its characters into types Everyone is real and everyone is flawed from James Whitmores bird loving veteran to Bob Guntons pretentious icy warden But the finish which really starts around the films last twenty minutes is one of the most powerful and moving things ever committed to film Get it in either format,Positive
One of my favorite movies everThe Shawshank Redemption is a modern day classic as it tells the story of two inmates who become friends and find solace over the years in which this movie takes placeBased on a Stephen King novelthis movie makes us feel different watching this film than most others as this is an incredibly realistic filmTim Robbins stars as Andy Dufresne who is convicted of murder and Morgan Freeman as Ellis Boyd Red Redding who is a fellow inmate and close friend of Dufresne and Bob Gunton as Warden Samuel Norton who is the Warden of Shawshank State Prison and is a character who has mixed feelings and emotions towards everyone around him and a character who is sometimes easy to like and at other times easy to despiseThis film is easily considered one of the greatest films of all time and I definitely agree with this factIt was nominated for seven Academy Awards including Best Picture Best Actor  Morgan Freeman Best Adapted Screenplay Best Cinematography Best Editing Best Original Score and Best Sound but didnt win any due to tough competition from the film Forrest GumpI personally think that Tim Robbins should have been nominated for the Best Actor award as he really gave the performance of his careerBravo to this brilliant modern day classic,Positive
I first saw this film like many others by chance and on DVD And like others I have since watched it over and over again When I feel sad it makes me feel happy when I need hope it gives me hopeWhen I want to reaffirm my very belief in life and all it can offer this film gives me a new sense of purpose that no other film has ever come close to doingIt soars above anything any other movie has tried to achieve in the way it touches on the true virtues of life itself The portrayal of friendship the devastation of loss and the maintaining of hope Outstanding performances from the two leads and the most beautiful of narratives are the tip of the iceberg of why this film is so great The cinematography from the very first shots of the prison are stunning and the accompanying soundtrack add to the haunting atmosphere when we first venture inside the prison walls Thank you Mr Darabont Mr Robins and Mr Freeman Thank you to every one else involved You changed my life,Positive
The Shawshank Redemption should have won Best Picture for  A story of banker Andy Dufresne Tim Robbins getting falsely convicted of murder and sent to the hellish Shawshank prison the movie is beyond amazing In prison Andy meets Ellis Boyd Red Redding Morgan Freeman who was imprisoned many years earlier Red gets Andy a poster of Rita Hayworth Over the next twenty years Andy experiences all the horrors that one would expect in jail beatings by the guards rapes by other inmates and so on But he never gives up hopeThis movie like Carrie The Shining Dolores Claiborne The Green Mile and Hearts in Atlantis just goes to show what a great author Stephen King is When we think of horror we think of spooky horror but The Shawshank Redemption is a different kind personal horror Pure genius I can only hope that in the coming years this movie is recognized as what it is a masterpiece I cant believe that it won no Oscars,Positive
We have all see movies comedies action and dramas We all liked ones hated others got into some other even and felt like part of it In Shawshank Redemption you start slowly after a while you get attached by the time you reach the middle of the movie you simply totally forget about anything outside the screen and feel a mixed stream of emotions going through you head before anything else then comes a last  minutes of heart storming that is surely enough to raise the adrenaline to extreme levels even in diabetics I felt warm strong happy and all other emotions one can think of I felt I was the one who won who got out of prison i was simply fully satisfiedThis movie must be used as an Antidepression by therapists this movie proves that Oscars are either money bought gifts or that who ever in charge of them are so smart that they couldnt give any Oscar to The Shawshank Redemption knowing that the movie is on different  much higher rating scale than the Oscars its simply over qualified,Positive
I cant say much more than I was incredibly underwhelmed by this film Perhaps it was that I had been told what a great film it was by all and sundry but I found it utterly average  I am afraid I just didnt get what was so fantastic about the movie  Dont get me wrong it was an entertaining film but not the masterpiece I was lead to believe it was Sorry,Positive
He that lives upon hope will die fasting  Benjamin Franklin Frankly I really dont get the praise for this film It wouldnt even be in my Top  The only thing my spouse has been able to glean from researching the topic on the internet is that psychologically people seem to like the film more and more upon repeated viewings Well that and Morgan Freemans calming voice Not that challenging cinematically and a bit of a fantasy that pawns itself off as gritty realism to be honest Not to be an alarmist but part of me wonders whether this film would be Exhibit A should the country ever descend into a fascist dictatorship much like From Caligari to Hitler by Siegfried Kracauer examined German film during the rise of the Nazis after World War I There is something going on on a group psychology level here that bears examination,Positive
This movie is one of my all time favorites Undoubtedly one of the most brilliant movies I have ever seen Story cast screenplay all are great The directing by Frank Darabont was just magnificent The amazing casting of both Morgan Freeman and Tim Robbins is amazing and couldnt be more accurate It was narrated by Morgan Freeman who is the best narrator in Hollywood I believe Actually the film depends on the story and the way in which it unravels It will change the way u think about things around u Surely It will teach you one thing that it is easy to take away a mans bread even his freedom but impossible to take away his hopeI can say with confidence this is the best movie I have ever seen  or ever will see If you havent watch it yet just GO Watch it Now,Positive
Three words Oh My GodHow am i supposed to describe this absolutely fantastic and unbelievable film in words I dont know But Ill give it a shot Here goesThis movie is just bloody excellent brilliant fantastic unbelievable not a thing wrong with it shocking in a good way heck pretty much every single good comment word you can think ofI mean for gods sake its so damn good it takes your breath away i seriously could not speak after it it instantly took every other film i had seen under its shadow and thats saying something as i have seen some pretty excellent filmsTheres not a single actor or actress in this movie who is crap standouts are Morgan freeman Tim Robbins and the dude who plays brooksI could say xinfinity more things good about this movie but unfortunately I havent got that much space and my fingers would get soreAn absolute must see for everyone and Im positive that ill never see another movie better than this and this will stay at  on my list forever,Positive
People look for all sorts of things in movies and you can see it in the occasional negative review that pops up for this movie  Some viewers are looking for gritty realism in everything on the screen  Others are action junkies  Still others perhaps take film too seriously and reduce moviemaking to nothing more than a game of who can come up with the edgiest shot or the niftiest angle  For all of these there is the very real chance that they simply will not get this film and thats too bad  they are missing out on a classicAt its best film can transcend merely being a series of pictures no matter how pretty and can reach down and touch people  That is where Shawshank succeeds so brilliantly  It is not the fastest moving movie not the edgiest not the grittiest it is filmed in shades of gray  But this movie absolutely sings with human spirit and captures an universal human theme as well as any movie has ever done  And THAT is filmmaking at its finest  Not a game not eye candy  this movie stays with you long after the credits have rolled,Positive
This for me and many other people is the greatest movie of all time it has amazing directing it has amazing acting by Tim Robinson and Morgan freeman whoever says that they dont like this movie should never watch another movie again overall the greatest movie of all time,Positive
The first time I ever saw this movie I was just floored at how incredible it was What wonderful casting that was done to help this amazing story be told Stephen King has a way about creating such memorable characters For those of you who think this movie is a prison movie you are sadly mistaken This movie merely takes place in a prison but this story is about so much morefriendship hope survival and dreams There is a reason this movie is voted  on the IMDb site Not only have I enjoyed watching this movie over a hundred times but I have been lucky enough to have been in that prison numerous times doing paranormal events My last visit out there was last weekend and I decided to also go and visit all of the filming locations That was a real treat All I can say is that if you have not seen this film just take the time to watch it and just take in the amazing story and the incredible performances turned in by the cast I promise you that you wont be sorry,Positive
This is Tim Robbins best performance ever It is a compelling heart warming drama about an innocent manAndy Dufresbe who is sent to prison and learns to use his intelligence to make the best of prison life He meets a mentor in RedMorgan Freeman and they build a friendship that is stronger than the walls that surround them Andy steadies a relationship with the warden that keeps him in the good eyes of the prison Andy is full of surprises and uses his resourcefulness to not only win the friendships of his fellow prisoners but also of the prison guards Both Andy and Red both hold on to their dream of one day enjoying their freedom They turn their friendship and dreams of freedom into a bond that no prison could ever take away,Positive
A good prison movie whose cult of fans has made it into something so much more than it is Greatest movie ever made Get real Its not even the greatest prison movie ever made Hell its not even the best movie released in  Its predictable and borrows heavily from decades of prison movie clichs Its also nowhere near as deep as its staunchest admirers would have you believe Still its an entertaining movie Nice direction from Frank Darabont Morgan Freeman is the highlight with a solid supporting cast Tim Robbins however is borderline ridiculous at times with his cartoonish facial expressions and silly staresoffintothedistance moments Hes so far beneath Freeman as an actor its sad With a normal movie like this I would focus more on the positives I did give it a  after all Unfortunately it is easily the most overrated movie of all time on IMDb for sure and as such the balance of positive to negative is out of whack,Positive
Oh come on nd best movie ever I dont think so  Its unrealistic and overly sentimental the people who voted so high cant have seen many films By all means watch it but Papillion for example is far superior who can forget Steve McQueens red rimmed eyes and pasty face as he catches bugs and crushes centipedes into his watery broth to get nourishment in that incredible portrayal of hardship and determination  I wouldnt put Papillion as the nd best film of all time but it has to be the best Prison drama  Watch Shawshank and youll enjoy it as a lightweight entertaining feel good movie but there are so many classic films better than this,Positive
MINOR SPOILERS AHEADThe story begins with the court case of Andy dufresne for the alleged murder of his wife and her lover the first few minutes at the start captivate you from the beginningAndy is wrongly convicted and sent to Shawshank maximum security prison set with a double life sentenceAndy finds a new companion called RedMorgan Freeman the man who can get things for anyone in the prison for the right price As a person that can get things or has been known to locate things from time to time for somebody Red doesnt find it particularly odd that andy asks him if he can get him Rita Hayworth in Of course he acceptsThe line that defines this great piece of cinema is get busy living or get busy dyingThis movie is without a doubt one of my favourites and remember always FEAR CAN HOLD YOU PRISONER HOPE CAN SET YOU FREE,Positive
i watch this movie for minimum  times first to last so every time i enjoyed as i watching it first time its a piece of art and we now know how to entertain with no action or fighting scenes its a pure drama that anyone can enjoy with family in silence so i rate this movie  out of  because of amazing screen play acting casting background scoring editing etc this is my first movie review so pardon me if i did any mistake,Positive
not for a reason but for the fine art to create a story who seems be more than fiction and who use a script a cast and location for a puzzle who becomes part of precious memories its themes the tension the moral questions the meeting between Morgan Freeman and Tim Robbins and the result of dialogs who are truth axis of movie and wise adaptation are bones of a splendid film a film who reminds more than presents values roots of justice beauty of original source the end who is expression of a deep expectation of the viewer are elements who transforms The Shawshank Redemption in an experience for the viewer short  a film who must see ,Positive
"An overrated film that I watched as a teenager and recently decided to rewatch I must say right away that I like this film but it is undeservedly and too popular and occupies the first line  this is completely undeserved in comparison with other films of more talented authors
I am very saddened that people do not see other works and for so long this film has been number one among the best films The actors are talented the plot is just good not brilliant like Stanley Kubrick in A Space Odyssey Even this I am ready to see in the top but not Shawshank Redemption I understand that many will disagree with me or say that I just hate but this is not true and you can understand this by comparing it with other films is this film so good and does it deserve the first place",Positive
This movie is annoying in several ways  The criminals are all goodhearted thoughtful sensitive guys while the guards and warden are the REAL bad guys  gimme a break  What is this  Dukes of Hazard which was far better than this  Further the plot is so so so predicable  Good guy outsmarts the bad guys and real justice is served spare me  I know a lot of people love this flick but in my humble opinion it is a big waste of time,Positive
One of the best movies ever made Simple as that Top  ever and top  of the s The ending is just so powerful,Positive
This touching and heart warming film is the most perfect celebration of the human spirit I have seen Andy Dufresne wrongly convicted of murdering his wife and her lover finds the strength not only to change himself but to bring hope to those around him in Shawshank Prison  This inspiring story is interwoven with a soundtrack which invokes every emotion from haunting and chilling to stirring and beautiful When you go to see a movie and it touches you with its poetry music and its atmosphere and leaves you with a sense of victorious satisfaction it is a triumph  Field of Dreams was the first movie which invoked these emotions in me  Shawshank Redemption is even more powerful for its simplicity  It doesnt pretend to be clean nor could it be called a family movie  It is brutal and violent at times horrifying and sickening at others However the title says it all Redemption is what this story is all about  And it is not necessarily redemption for the actual crimes you might have committed but it is redemption for the way you have lived your life  What emerges can only be called a maginificent piece of art  This is what movies were meant to be,Positive
Like many of the reviewers I hate prison movies with all the clichs and stereotypes of innocent prisoners nasty guards and evil wardens and upon first viewing many years ago I especially disliked being forced by this film to feel sympathy and empathy with murderers rapists and the likeShawshank has somehow transcended the test of time and I believe that it has endured not because of the great performances which dont seem to be acting at all but real not because of the simple but multilevel story line with its twists and turns not because of its magnificent photography not because of its score and not because of any individual element that went into the making of this film Hence the lack of academy awards However when all those elements are combined Shawshank becomes one of those masterpieces which is greater than the sum of its partsand this film is so much greater that in the desperation of its characters it invokes a multitude of good emotions in the viewerthat there is divine poetic justice and hope in this hell of a worldShawshank has become my favorite film of all time but it took a while When yourre feeling down and out watch Shawshank Raising my vote from  to  however subjective that vote may be,Positive
It takes audiences on an unforgettable cinematic journey exploring the indomitable human spirit and the pursuit of redemption Tim Robbins delivers a compelling performance as Andy Dufresne a man wrongfully convicted and sentenced to life in Shawshank State Penitentiary Through his unlikely friendship with Red portrayed brilliantly by Morgan Freeman the film delves deep into the complexities of human connection and the transformative power of hope Frank Darabonts directorial finesse brings Stephen Kings novella to life painting a poignant portrait of resilience amidst a harsh and unforgiving prison environment With its thoughtprovoking themes stellar performances and emotionally resonant storytelling Finding Redemption The Shawshank Journey continues to captivate audiences earning its place as one of cinemas most beloved and timeless classics,Positive
Little more than average drama for popular tastes Predictable  overly sentimental and excessively longIts a mystery to me that such a mediocre piece of cinematic art is at number  in the all time chart However predictably its not in the top  more serious Sight and Sound  critics and directors polls that are held every  ten years Frank Darabont later proved to be no master with his two following films the second rate The Green Mile and the truly appalling The Majestic The fact that this pedestrian movie is in this chart ahead of the works of  real masters such as Kubrick Welles Kurosawa Fellini and Hitchcock causes consternation,Positive
Nice title   best one i have seen my dude couldnt get any better,Positive
i watched this movie just to pass out some good time and you know what i had sore and wet eyes at the end i dont know why but the movies end couldnt stop myselfandys portrayal by tim robbins and reds by morgan freeman was absolutely greati like and love andys philosophy that hope is a good thing  and i have tried to inculcate that in me i just loved the movie i was like whats this its ended so fast i didnt it want to end i am not a con and neither i wanna be but it has shown even the guys out there in the prisons also can be innocent and to prove their innocence they can go to any lengths i mean that they also have got something in them their hearts the spirit shown by andy was absolutely great it shows that when you want to do something do it with full heart i have just finished itbut im sure i m gonna watch this very often and am not going to forget it for a long length of time,Positive
I dont care if there are some poor souls who would like to belittle this film Just think of these misfits as beyond redemptionI saw this film in  and still vividly felt the euphoria of the final half hour which stayed with me for a couple of weeksI was convinced this was the best film I had ever seen in my life even better than Akira Kurosawas Ran and One flew over the cuckoos nest which was my all time favorite until TSR came alongI excitedly contacted my best friend who shared the same passion and he confirmed my thoughtsthis must be the best film Ive ever seen But it is sad though that I will probably never see a better film for the rest of my life as I have seen the bestIn music I have heard the best in Rush and Jackson Browne which made others pale in comparison and in movies I have TSRHail Frank Darabont,Positive
At the time of writing this comment IMDb ranks the Shawshank Redemption as No  in top  best movies of all time Let me tell you that this is no exaggeration and no small feat given IMDbs strict rating criteria Shawshank is indeed up there amongst the best and if you havent seen it yet you should make it a point to watch it at least once sometime in your life For it is an astonishing tale of endurance courage life and perspective combined with a stunning score that flows so closely with the highs and lows of emotion that it could make grown men cry No words can explain how good Shawshank really is but let the sheer volume of good user reviews made by devotees in this website be proof enough of its greatness,Positive
"I liked this film That sums it up pretty well This film is good in some aspects very good but the best film of all time I usually dont say this but I think The Shawshank Redemption is overrated I dont want to take away from the performances the story or the score those were really good I guess Opinions differ and thats fine For me personally the fact that I knew that this film was the highest rated film of all time unfortunately hurt my experience I was expecting a lot more which in the end I didnt get
But still a good watch nonetheless",Positive
THE SHAWSHANK REDEMPTION   Tim Robbins Morgan Freeman Bob GuntonClancy Brown William Sadler James Whitmore Gil Bellows Excellent adaptation of Stephen Kings novella Rita Hayworth and The Shawshank Redemption with falsely accused of murdering his wife Robbins facing hard time in a corrupt prison and a solid friend Freeman in an unforgettable Oscarnominated performance of stoicism Great acting and above the preconceived prison film genre that also breaks away from the clich of the human spirit yet enables its elements Nominated for several Oscars including Best Picture Screenplay Adaptation and Director,Positive
Ive been content to lurk and learn on this web site for months but after reading the reams of glowing critiques of this film I felt obligated to get an IMDB account and print a contrary point of viewThe Shawshank Redemption is an obvious thinly characterized visually uncompelling film  Whether its the good guybad guy cliche or the  white guyblack guy cliche its still the same old HollywoodThis is not a film which discovers life through enigmas dilemmas and reflections  It is a film which wears its rather plain message on its sleeve out of    For prison flicks try Dancer in the Dark  Someone else recommended alternative prison flicks Kiss of the Spider Woman and Cool Hand Luke  I heartily agree with those choices,Positive
Shawshank Redemption is without a doubt the most uplifting and touching film I have ever seen It is the only movie Ive seen that has made tears of happiness come to my eyes I would and do recommend this film to anyone and everyone,Positive
The Shawshank Redemption came out in  and was an absolute flop but found its real audience in home video peaking as the most rented video of  in the USA A wonderful film that takes you into the prison experience of RedMorgan Freeman and Andy Tim Robbins Andy being a banker convicted of murder and Red a murderer already serving time this movie takes you to the limits of human endurance where the human spirit eventually prevails The TSR takes you on an emotional journey that you will remember for a long time thanks to the superb crafting of the film and sincere performances by the cast The score is deep and haunting this film is for the ages and will permenantly have a place in my heart To me it is the best film of the s and quite possibly one of the best of all timeThe fact that this film is sitting at No is a testament to just how many people love this film many viewers seem to have an emotional bond with the film and I dont blame them I only wish that I could view the film for the first time again and experience that redeeming feeling Andy and Red experienced at the endIgnore the hype surrounding the film and judge it on your own experience the last half hour are especially beautiful Watch this if you already havent and enjoy the masterpiece that Frank Darabont has so gracefully given us the privilege of viewing ,Positive
It is an extraordinary cinematic masterpiece that unfurls a profoundly moving tale of hope friendship and the unyielding human spirit Tim Robbins portrays Andy Dufresne a man unjustly imprisoned for a crime he didnt commit while Morgan Freeman delivers a captivating performance as Red his fellow inmate and confidant As the story unfolds within the walls of Shawshank State Penitentiary the film explores the resilience of the human soul and the transformative power of hope in the darkest of circumstances Directed with skill and sensitivity by Frank Darabont this timeless classic weaves a tapestry of emotions leaving a lasting impression on its audience Hope Unchained The Shawshank Redemption continues to inspire and uplift reminding us that even in the face of adversity hope can set us free,Positive
This film is easily in my top three favorite films I return to it time and time again still captivated Bravo to everyone involved in this timeless production,Positive
Its amazing how long I could not watch this movie However I became interested in them only after reading the book And the book is very good However the same can be said about the film Yes there are some nuances ,Positive
Decent entertainment somewhat memorable Why this is seen as such an incredible sensational work of art is beyond me I feel like this is one of the few crimethrillerprisonaction related films that met my expectations as in was A Good Film but that alone doesnt make it a classic,Positive
Satisfying good movie but the only great part of this movie is the magnificent performance by Morgan Freeman An apparently inspired Tim Robbins rises above his very mediocre talent and delivers an adequate performance Hamhanded attempts at profundity in every scene get tiring as is the use of every prison movie device character and cliche in the history of hollywood,Positive
It has a formula that gives you this kick Darn what a good movie But I need to say this sometimes it happens So WHY do people love this movie and rate it high when or WHY isnt the smart people declare it like a a peace of art Or do they Still I think its darn goodbut I bet the producers didnt expect thatLike when we vote for anything we need to follow our heart This is a typical movie that is worth every penny every letter and its a typical  movie Oh there we have it Between gone with the wind and now we NEED this Love me as I am says the storyline in my head anyway And I do yes I do,Positive
The classic can be recalled repeatedly Andy is full of yearning for life and freedom To get out of prison is a new life for him and red who has been used to prison life has become numb To get out of prison is death for him,Positive
THE SHAWSHANK REDEMPTION is a kind of morality tale that is definitely one of Stephen Kings more restrained kind of stories dealing mostly with a character study of two individuals sharing imprisonment and the consequences that await them when the tale endsTIM ROBBINS is a man wrongly convicted of murder and serving a long prison term while MORGAN FREEMAN who plays the narrator with great dignity describes himself as the only guilty man in Shawshank The hardships of prison life are captured in brief scenes that make the viewer wish that Robbins will find a way of escape Along the way he is gang raped by prisoners and treated harshly by a brutal warden and some of his spirit seems to vanish But Robbins is quietly effective as a prisoner who makes a good adjustment when he takes charge of the prison library and sees to it that theres a wider selection of books than the kind of potboilers that King is noted for writing A touch of irony here no The closing scenes are a bit of a stretch and a reminder of just who wrote this prison talebut still they make an impact because of all that happens beforeIts a bittersweet story a sort of horrific fairytale of what might have happened but the viewer will be caught up in the story because of the tremendously skillful storytelling magic of Stephen King and director Frank Darabont who also wrote the screenplay,Positive
Im not going to tip toe around it this film is crap Its completely unoriginal its not artistic its not demanding except for being boring You will not learn anything about the world through this filmThis film is not a part cinematic history unlike nearly all other films in the top  It is predictable and emotional crapBut even if your not into cinema and you just like popcorn entertainment there are far better movies out therebasically any on the video shelf,Positive
the Shawshank redemption should be played throughout the world in all schools to teach people the hard life of prison but the bond between friends and the idea of hope Morgan freeman is a second to none actor he lays the role perfectly and i could not think what the film would be like without him all the other actors perform perfectly this movie is a movie of inspiration and one of which will get people through harsh times this film always restores my faith in mankind i simply love it I first saw this film sitting on my brothers desk and i was intrigued by the idea of a film set in prison where hope and other morale values were the storyline instead of violence and havoc this is a amazing film which brings pride to the actors and crew who produced it the setting of the movie is one of perfection the Gothic grounds and the stunning facilities astound me iam finding it hard to put in to words how much this film means to me i would say it is one of the greatest films ever made in my time and i love it,Positive
By far the best movie everNo Doubt this is the best ever movie you will ever see It is easily the best movie of my lifetime so farMorgan Free is a legend and Rest of the Crew did a marvellous job as well Well written  narrated and directed movie of all times out It has been on number one ranking on IMDb and most of the other movie rating websites forever nowThe best past of the movie is narrated voice by Morgan FreemanThe character Andy Dufrain is a very well composed and the Warden character has lot of punch into itEscape from prison was the best it can ever getMarvellous piece of Art,Positive
Along with Q and Pulp Fiction Frank Darabont The Walking Dead original writer and his debut film got screwed by the Hollywood Powerhouse that is Tom Hanks with this now can be considered an American Classic The fact that this film barely and I emphasize barely made its money back in US theaters which is usually a signal for a film to turn into a DOA when released at home and it made such a splash that the film is exceeding what anyone thought a simple  years ago This includes some of Hollywoods best critics including EWs Owen Gleiberman who originally gave the film a B back in late  Yet over time this story of redemption like the rise of hope this film gives from beginning to end grows on you to the point where at the very end you have no choice but to clap I clapped in my basement in front of my parents and I havent looked the same since Darabont found a formula that worked and it shows in his future films He made Robbins human made Morgan Freemans voice as American as a Big Mac and made the late great Rita Hayworth relevant again The only regret that one should have is the fact that if it was released two years later it wouldve swept away the Oscars Sorry Ralph Fiennes The English Patient won on a weak year,Positive
The Shawshank Redemption is undoubtedly deserves to be the highest rated movie I watched this movie for the umpteenth time A movie I would never ever get bored of Written  directed by Frank Darabont this prison drama is a simple but profoundly moving tale of hope friendship  redemption Cinematography exquisitely captures the monotonous daily life inside prison The bond that grows between the two main characters is unforgettable and the score is the best I have heard Morgan Freeman makes us feel the sadness and Tim Robbins the faith The more times you watch it the more you love it and the more you learn from it Whatever you do dont listen to the people who say this movie is overrated because this is one of the most inspiring and greatest film It has everything you could possibly want in a movie If you dont love Shawshank chances are you are beyond redemption It is hard to find a more proper word for the film than a masterpiece Its in my top five movies of all time I feel so bad about not writing a review of this masterpiece during the late nineties,Positive
This is the best movie I ever watched in my entire lifewhenerver I feel sad or depressed I always watch this movieit always gives me hopeHope is a good thing,Positive
This film is perfect in every sense of the word The second the movie starts it grabs you and holds your attention for the rest of the film It is never boring All of the hints that lead to the finale is absolutely genius and the attention to detail is perfect The third act is the best of all time Roger Deakins gives one of his more subtle works and it plays out beautifully The dialogue is perfect and you deeply care about the characters,Positive
OK youve seen the summary and youre screaming What kind of sour limey b says that about one of the greatest films ever made Well Ive got news for you look again The Shawshank Redemption is a very good movie i agree but is it all its cracked up to be  no At first you think I feel great  what a feelgood movie One cant help wondering that this film on closer inspection is actually unbelievably cheesy Every other second i was hearing violins about how this poor guy got landed in jail for a murder he didnt commit Its stereotypical  and you guys who voted  bought it hook line and sinker But what about the great twist Ok the twist was good but come onlike i said before was it THAT great Ask yourselves honestly was that better than The Sixth Senses or The Usual Suspects Also how come foreign films which are far superior to this get no credit Watch Le Samurai or La Haine or Todo Sobre Mi Madre Far more superior,Positive
