,Reviews,Mood
575,"This movie was an okay film, but it that great like the first original movie. Don't get me wrong, The Matrix is still a true classic, compared to Keanu Reeves and Carrie-Anne Moss performance from there previous films over the years after. But for this year, they still nailed there part as Neo and Trinity. Even tho there getting a little older as you think. Lana Wachowski involved with the fourth installment and tries to connect the story of how Neo and Trinity got resurrected and clearly not the exact story of what we think it is at some point. Some people still enjoys the Matrix and some people are quite disappointed, but I'm not gonna give anything away.",Notr
576,"This movie left me feeling like blade runner 2. What do I mean blade runner 2 was clearly set in the blade runner universe but it felt like you were watching a movie made by a fan where everything was just a little off and this new Matrix feels the same.A couple of things that stood out for me was the colour grading was missing, in the previous 3 movies they colour graded the scenes depending upon where the characters were which gave the trilogy a definitive feel, this movie didn't have it and it was noticeable. Also the action shots and fight scenes in the other movies were wide angle fairly long shots whereas this movie has the usual up close jump around camera bs that a lot of modern movies suffer from.I know this is from one of the original creators but they just seem to of missed everything that made the first trilogy great by a small amount.Also the concept for the story was decent it just wasn't that well executed. The new architect didn't feel like part of the machine world and neither did the Smith character, similarly we've had 3/4 movies already with the agents appearing with a very specific look and sound and now we don't and it's lost something. The action doesn't feel tense at any point it just feels directionless as does the plot. Like I said everything is just off what we've been given before and it doesn't work.Just goes to prove catching lightening in a bottle a second time isn't easy.Brian.",Notr
577,"Put all expectations aside, and try watching this movie without speculation beyond what you were hoping it might be ""nothing short of spectacular"" and you will find that it almost lives up to the hype that almost made it invigoratinly brilliant !!! But of course every critic will have their own input on to how things could have been better.",Notr
578,"A shell of a story filled with many iconic scenes from The Matrix past and even more holes. I have mixed feelings. The Matrix Resurrections was nostalgic (kinda), but the characters and story peek so far below the threshold set by the first Matrix movie that I was left disappointed. The movie feels like an attempt to squeeze a few more $$$ out of an iconic franchise. Don't be surprised if this is the start of second trilogy.",Notr
579,"What all the people trashing this umpteenth copy of a copy are forgetting is that it doesn't matter what you all think about the product. All that matters is that you paid for it. The people in this industry have incredibly lavish lifestyles to maintain. Your $25 is merely 1/10th of a tank of petrol to take the lambo out for an afternoon joyride. So suck it up buttercup, and keep shelling out to check out photocopy #9 of INSERT MCU UNIVERSE SPINOFF here so that the industry suits can lord it over your sad little lives. Those private jets don't fly themselves!!The movie starts out excellently, then descends into wtf territory by suffering from a lack of tight editing of unnecessary scenes/sequences, and story elements. Could've been a contender instead of a mostly forgettable addition to the series.",Notr
580,"First & foremost they should have left this trilogy well alone! As it progressively got worst from the original to revelations. But ultimately was a good trilogy and a great original.Now what the ???? Is this mess!? That basiclly throws half of the old film in & copies the other half with much, much poorer actors as is the nature of this very unoriginal and unimpressive shambles. Acting was badddd, Script was beyond a joke made by an A' hole & Considering it's predecessor.. it's pathetic.I wouldn't recommend it to anyone, unless I hated them.",Notr
581,"I watched it twice, as I think every Matrix fan should.The first time was in an IMAX theater and I enjoyed it. Action scenes were good, storyline was good but I'm not real sure I was fully following it. I left with some questions as to why certain things were done in the ways that they were. I had read some reviews before seeing it that first time and I disagreed with some of those reviews and agreed with others but all and all I had enjoyed it enough... I then watched it again on HBO MAX and that's when I really enjoyed it. I had more of a grasp on the story line and a lot of those questions I had after the first showing were no long there and this were making themselves more clear and I disagreed with a lot more of the not so good reviews.. It's a fun movie with a smart storyline. I'm welcoming to another if they chose to do another one. I'm sure I'll see it a few more times and throw it in the mix throughout the years when revisiting the Matrix...",Notr
582,"Some how they managed to convert a good,deep,Philosophical Movie(matrix 1999) into a shallow,idiotic.cheap action,romance, Zombie moive
Don't watch it
complete waste of time.",Notr
583,"It's okay, they definitely didn't ruin it, but it definitely didn't live up to the hype. The fight scenes were nowhere near as epic as the others and the ending was awful, but it's worth a watch. I grew up with the matrix movies and have always been a big fan, but they just missed the mark. If you've never seen the other movies you'll probably really enjoy it and prior knowledge isn't really needed.",Notr
584,"I praise Lana Wachowski for trying something different. It would have been very easy to just bring ""more of the same"". That's the kind of sequels we are used to in Hollywood and most of the public seems perfectly happy with that. This a Matrix love story. This is incredibly meta (believe me, see that first act!). The issue is that...it doesn't work that well.The love story between Neo and Trinity is the main plot and some scenes between them are ok, but nothing transcendental. Mostly cheesy, to be honest. Surprisingly, the characters I like the most are two new ones: Bugs (Jessica Henwick) and The Analyst (Neil Patrick Harris). Both of the actors did a great job and made me preferred a story more about them than the story we had. The first act of the film is ultra self-aware, the action is very Marvel style (you can't see anything), visuals are as good as ever, there is a stupid amount of flashbacks and it feels very small compared with the og trilogy. There are no big things at stake, so you never have a feeling of urgency. There are a lot of references to non-binary things, to freedom, to comfort, to love, even to ""being too late to wake up"". But it doesn't fee that fresh compared to what we had seen before.It hurts that someone tried something so different and it failed. I was even tempted to say the film has as many good things as bad things. The problem is that the good things are never memorable. Maybe a 2nd watch will help this one.",Notr
585,"Pros:
1-) The story expansion is remarkable.2-) The human real world details are based on current discussions about future. From that aspect, it is really very contemporary. The new state of machine-human interaction is very very futuristic!3-) The text and conversations that including programming terms and computer science are at a quite high level.Cons:
1-) There are too much new details and flow is too fast. Many details are being covered so fastly and slightly because of movie length, despite it is too long. That is why, i couldn't understand clearly and feel to ""rewind"" at many points. This film absolutely should be 2 part! One 2,5 hour film is not enough to cover everything.2-) Fight scenes are not at an enough level. Both from amount and content aspects. Kung-Fu scenes are not enough attractive and artistic. Keanu Reeves was much more serial at Reloded and Revolution.3-) Tension is absolutely the most absent thing in this film in comparison with trilogy. The flow is going on a plain level. Level of energy is low generally.",Notr
586,"The stage curtains open ...There was something that bothered me back when I had finished watching ""The Matrix Revolutions"" back in 2003. Something that had gotten under my skin. Now, here in the year 2021, I'd forgotten what it was ... until I watched ""The Matrix Resurrections"". Then it was like total recall and I remembered everything that bothered me nearly 20 years ago. And again ... I was left feeling the same way.Neo is dead right? Apparently not. We catch up with Thomas A. Anderson, a successful video game programmer who has based a trilogy of video games on his dreams of the Matrix. He is unsettled, and the company is pushing for a sequel that will push the envelope even further. Then he receives a text message from none other than Morpheus. Hardly believing what he is seeing, he follows the white rabbit once more to find himself back in the real world as Neo. Everything has changed, and there are new players and new rules - but when he finds out there is a chance to be reunited with Trinity, he lays it all on the line.What made the first three movies special, the original Matrix movie especially, is missing here. There was a certain feel, a certain mood that this 4th film does not capture. It tries to by revisiting scenes and recreating moments, but ultimately, these fall flat. The Oracle is gone, the Architect is gone, others have died, changed, or aged dramatically. The Matrix is stronger, and more advanced - being run now by the Analyst. Oh yes ... Agent Smith? He's still around.I enjoyed the underlying love story between Neo and Trinity, and the respect given to them by supporting characters. The action sequences were well filmed, and the production values are high. All the actors were invested, and not just there because it could be done...but because it seemed to matter to them. However, this isn't anything special. 6 stars out of 10.Oh,..and that thing that bothered me and bothers me still? The Matrix is still there. Even after all this time. Humanity is still imprisoned and in pods under the control of the machines. Nothing has been won. These small battles they are winning, are only distractions from the big picture. If they ever make a Matrix movie where all of this is finally defeated and mankind is truly freed, then that would be a movie worth applauding.",Notr
587,"It is clear that neither keanu nor lana wanted to this this movie and the result is far below expectations or what could have been a masterpiece of the decade. Warner should have taken care of matrix legacy before releasing this ""official"" cut.If you are a fan of Matrix and though this would be mind-blowing as of the original this is surely the disappointment and indeed will never again be accomplished.But if you want a fresh restart of a new saga (hopefully) this could become something big in a new trilogy. Just need warner to take care of plot, director, actors, special effects and edition (basically evertyhing!)",Notr
588,"It's pointless and poorly written to the point of senselessness.The whole movie felt unnecessary and basically exists for woke points and ""ratconnation""",Notr
589,"I am one of those who grew up in the matrix generation, I have watched the original films countless times as well as the animatrix and I rewatched everything in anticipation for this newest instalment.I had my doubts when I first heard they were making another Matrix and was intrigued as to how Neo and Trinity would return. After watching this newest instalment I don't understand the widespread negativity towards the film. It is done in a unique way which is not cheesy or expected and the plot is different enough from the original films that it feels fresh while still keeping the aesthetics that the fans love.My only issues with the film was that it had way too many flashback scenes of the previous film and the beginning set up took up most of the movie and then the end felt rushed. Overall though I think if you were a fan of the original films you will enjoy this for what it is.",Notr
590,"A good number of professional movie critics are not fully honest, fearful of burning bridges with those in the industry. But this time, a larger number have even had a hard time stomaching their disgust for this lazy, bloated, boring tribute to itself.In a nutshell, this is what happens when a concept should have ended earlier, becomes a trilogy that should have nailes the coffin shut, and they decide they still want to cash in on an easy reboot of the same intellectual property they own. It's so convoluted that it must be explained to the viewer, in great detail, as if a board room pitch with the questions: So sis it all make sense? What do you think?The answers are ""no"" and ""sets a new low on useless sequels that at least could have been 100 minutes to minimize the waste of time."" It's hard to go back to the original with a straight face after having seen this.",Notr
591,"Quite frankly, I don't see how this got bad reviews. I'm actually quite shocked. In my opinion, the bad reviews come from people who never understood the first 3. I was entertained and engaged the entire time.",Notr
592,"Matrix lV heavily relies on nostalgia from the first Matrix. Except this sequel almost makes a spoof or parody of the original at the beginning. Then all is revealed.Just because there's lots of callbacks to the original doesn't make this sequel on par. In fact, it just shows what a masterpiece the first one was. It's effects, including the iconic ""bullet time"" was unrivaled, and is still amazing today. 'Resurrections' uses CGI to complete a lot of their action sequences, but it's nothing groundbreaking like it was before.Reeves and Moss fall into their characters of old without missing a beat. Newcomers to the franchise, Neil Patrick Harris and Jessica Henwick were also good. New Morpheus edition was interesting. Smith replacement... that's a tall order and unfortunately the character is just not the same without Weaving.I'm not exactly sure where this one lies among the other two sequels. 'Reloaded' is probably better, but the three sequels are all about the same for me. They all have their own pros and cons.",Notr
593,What the frick did we just watch I actually wanted to turn it off after 20 minutes but figured it's free on HBO so might as well finish it. Even at free it was BAD it wasnt even a bad b title. Reeves just breezed through it showed no emotion no decent fight scenes nothing improved over the 22 year wait. His John Wick movies are all awesome you always get phenomenal action phenomenal fights and a decent story. This was bad in every possible way. Oh and it just shows YOU NEEDED HUGO WEAVING!!! He didn't get enough credit for the matrix movies. And Neil Patrick Harris as a Villian...IN A MATRIX FILM.. WHAT??? Wow what a complete let down this train wreck was... shame on you reeves!! Now I'm worried about John Wick 4!!!,Notr
594,I thought it would never end. Tedious and boring. Such a shame. I think perhaps they should stop making any movies in this series. I lost interest very quickly.,Notr
595,"Alright so the action was Amazing also the CGI was insaneThe customs Are very good,the events were kinda slow and very fast in a weird waymusic flashbacks were Extremely Good,i wish they bring all the old cast likeThe real Agent smith and Morpheus.Btw watch this movie in home don't waste your money.Just don't expect a lot from this movie think of it as an Extra Matrix Movie.Overall:Great Action Bad Story,i like it7.4/10Enjoy everybody :)",Notr
596,"But instead of the normal 10 stars Matrix 1, 2 and 3 would receive, this one is lacking due to:
taking over half the movie just to explain things (and I still don't understand)introducing too many new gadgets, portals, words, robots etc. Never really explaining the good/bad robots - how does anyone know?Neo was kind of a weak character, not the ONE as he was in the past.But, it was nice seeing what happened to some of the older characters who had been around awhile - and where they are today. I thought it was funny!RECOMMEND: It's worth a watch, but NOT at movie theater ticket prices. Either get HBO MAX for a month, or wait until you can rent streaming.",Notr
597,I was absolutely shocked of how amateur some of the scenes and editing was. This movie honestly looks like a fan parody movie. I love the concept of The matrix and the characters but I could definitely live without this installment. And I anxiously awaited this arrival only to find it sadly disappointing.,Notr
598,"I am so glad this flopped, I grew up as matrix fan and this is just like a betrayal
Nothing to say here - this movie is bad on so many levels - writing, graphics, characters and new actors
Just go rewatch original trilogy and then polish it with NPC movie with Reynolds - it is better and more complex haha1 extra star for Keanu and Carrie Anne , but not for the roles.",Notr
599,"To the haters, I say give it a few more watches to let the ideas sink in. I found it exciting, thought-provoking and emotionally satisfying. Honestly, if you thought it was dumb, you just didn't get it. Give it a chance.",Notr
600,"Despite the end of Revolutions, we find Neo(Reeves, who's still got it) seemingly living an ordinary life. However, there is something else going on.Let's get the obvious out of the way. Yes, this has many problems. It being Leftist is not one of them - this series has been that from the very start. I was pleasantly surprised that it is communicating a new message, rather than simply restating the old one. Both are progressive. One of the big issues here is, why does this exist? And ultimately the answer is: the studio wanted profit and they threatened Lana Wachowski that they would make this with or without her. It's clear that while she still has a passion for this property, she doesn't have that many brand new ideas. We mostly get variations on the old ones.This is a soft reboot, in the vein of Star Wars Episode 7, although in some ways it is more similar to Nightmare on Elm Street Part 7. There's a lot of love expressed for legacy characters by new ones. Countless references. They are excessive in amount and frequency. With that said, I'm not sure why people are freaking out that this reuses a bunch of footage from the trilogy... whenever it does that, it is because someone is hallucinating, remembering, seeing through the illusion of The Matrix. The action is bad in choreography(bland, uninspired, boring), cinematography and editing(way too rapidly cut, rather than the long takes we're used to). On the plus side, this does have compelling scenarios for them, ones that fit in the universe and aren't retreads. This looks like it was cheap which it wasn't. The darkness and seriousness has been replaced by brighter elements and it's odd that it feels like this is trying to sell toys when it's R-rated. No, this is not made for people who haven't memorized the first three(why on earth would it be?). The villains are incredibly entertaining, we have as much fun watching them as they did playing them(a huge amount).This features some strong language and a lot of bloody violence. I recommend this only to completists. 6/10.",Notr
601,"Can we pretend this wasn't made. Nothing makes sense. Some of the CGI looks like it was done by a university student. Wholly unnecessary. It undermines how good the first movie is. Instead of watching this, just watch the first one again. Why are the fight scenes so boring? There are no stakes. Untouchable agent smith is not just around any corner. All the fightscenes are done with very quick close up camera cuts, I cant tell whats going on. Compare this with the longer, wider shots in the subway scene of the first matrix. What are the rules in this universe? I don't care about Neo and Trinitys love. The meta matrix game thing is so on the nose it feels like a joke. It feels like this movie is a joke, they must have been pressured to make it. And after years of failed movies the money they offered to make it kept getting higher. And then they must of been like OK, I'll make whatever just give me that wad of cash. And hey I'm making jobs for people as well so its all good. But it just sucks. Making this movie made all of the other matrix movies worse.",Notr
602,"This movie is not The Matrix. This movie is very similar to The Last Jedi. The used the same title. They used some of the same characters, the soundtrack is completely different, the score is completely different, the color pallet is completely different, the timing is completely different, the pacing is completely different , the cinematography is completely different, there is virtually zero martial arts choreography . It is a completely different movie and you can feel it as soon as the opening credits end.",Notr
603,"I guess the main reason why I didn't really liked it was the fact that Neo and <Trinity were played by original cast but Morpheus and Smith wasn't. You can try to explain this throughout the movie but then the story became chaos.On part of the effects it's all great and the fight scene's were stunning too but the further you went into this flick the more it lost it's attraction.It starts off rather okay with the making of the game but once they do get into the matrix I was lost. And why does every flick has to be over hours? You really have to get a strong story to do so.So overall, nice to see the fighting scene's again and the classic shots from the original but one you have seen and forgot all about the next day.Gore 0/5
Nudity 0/5
Effects 5/5
Story 2,5/5
Comedy 0/5.",Notr
604,"Somewhat surprised at the rating. I figured the hate crowd would've been happy it's the red pill that's truth. Too subtle maybe. Anyway I didn't know the release date, only saw preview once, so watched it kinda spontaneously. I was a fan of the first one. Second was alright and I fell asleep halfway thru opening night of the third. The sunglasses and coolness got to me.As to this actual movie, I don't see why anyone would dislike it if they enjoyed the others. The whole franchise has had mixed results changing actors. Not securing Hugo Weaving really hurts it I'd say. However the whole Morpheus switch worked okay for me, though they explanation/flashbacks seemed off somehow . Action scenes were alright. Depends who's fighting. It's more varied fighting, less of the 9min Kung fu battles that never looked like they hurt. I'm trying to remember if Neo ever holds a gun in this one.. not that it really matters. Kinda weird he seems to lose flight but grows this sorta force blast thing. NPH is good, new elements make it interesting. Nothing super profound but not trying so hard to be either. It's okay. I'd watch it again in a few years maybe.",Notr
605,"First of all, an eighth of the movie comprises of flashbacks from previous 3, which could have been easily replaced better content. Keanu's own acting of being seemingly confused the entire time seems almost real as to ""why the heck am I in this movie in the first place?"".You watch the movie and if you have seen the previous 3, you would miss the precision and sleekness which was in them in this movie. The matrix program itself feels too real instead of reminding us that it is in fact a virtual reality system.This movie should have focused on passing the baton from Keanu to some a new protagonist so as to pave way for more sequels. A resurrection no one wished for.",Notr
606,"It is an EXCEEDINGLY RARE occurrence that a continuation, reboot (or even a sequel / prequel) is done properly. The Matrix Resurrections grew a bit. I am trying to say my best to NOT say ""aged"" (on that note, Keanu Reeves seems to have aged far less than everyone else in the movie).For everyone who gives low reviews: What do you imagine as something that could ever satisfy you as a continuation of the original trilogy???So I say that this was a rather decent attempt, given a constraint of a single film. Yes, there are some modern references. There is a bit too much of references to the original trilogy. There are a number of new ideas, and quite plausible ones at that.The only thing that is absolute bullocks about this movie is music. The ending credits are absolutely nothing to bother listening thru, not even for the end-credits joke. So the end-credits music summarizes the overall quality of the movie compared to the original trilogy...I say I have enjoyed this! Thanks!!!P. S. I would watch another one!",Notr
607,"Should've left it the way it was, this was weak and it just ruined the Matrix name.I've seen a few Keanu Reeves movies but this is probably the weakest, not even sure why he accepted to play a part in this.",Notr
608,"I am being generous giving this a 2* rating. Absolutely pointless movie. The originals were fantastic, this should never have been made. There is nothing original about this movie. I think a dentist appointment is less painful.",Notr
609,"I have watched the first movie when it released.I was in high school back then.It was great.It was more than just a movie.I bought the books, the dvds, watched and read it over and over again.The only thing i didn't like in this movie is the character who played by Neil Patrick Harris.He turned that character into a joke.I think if you are a genuine matrix fan you will not dislike this movie.I loved it.Watched it 2 times.",Notr
610,"After first 30 minutes I had to buy bottle of wine in the cinema bar (it's normal in the Czech Republic) and got drunk because I could not watch this stupid movie with stupid wannabe cute robotic bug and ugly a avatar morpheus anymore. It looked so cheap, did not like colors, choreography of action scenes was horrible.",Notr
611,After seeing some pretty bad reviews for your film I feared the worst so it came as a great surprise that I really enjoyed it. I found it kept in the vein of the originals and picked up the story well. The were some good nods to the original as well.Incidentally my brother had not seen the original films and he really enjoyed it and thought they explained it well.Maybe it helped to have my expectations lowered?,Notr
612,"All these years I had a feeling the story wasn't over, that universe could yield way more stories, so I was very excited when it was announced. After watching it I have mixed feelings.The movie is very long and they take their sweet time ( 45 mins ) to introduce us again with the franchise. The good news is that they manage to bring us up to speed in a way that isn't too far fetched or isn't retconned into oblivion. Downside is that the first hour is very slow so don't expect action from start to finish.From there on out the pace picks up but the monologues of the bad guys reminded me of the one from the Architect in Matrix 2. If you are a fan it's doable but new fans will probably zone out or it will be over their heads ( watch the trilogy before you watch this one ! )The last 30 min of the movie has lots of moving parts and interaction and I probably will have to watch it a couple more times before it all sinks in. If it is done right like in Inception I don't mind at all but my first impression was not positive. Seriously, it's a mess that's all over the place.If this was intended as a stand alone film it's a big fail, however this has all the signs of a second trilogy and then I can understand why they introduce so many new concepts and bring back so many old characters this late.That being said, the movie suffers from the.lack of Weaving and Fishburne. The nods to the original movie is fan service at it's worst, trust the audience to recognize the lines or the scenes without showing old clips to spell it out ! Matrix fans can connect the dots without being spoon fed.Overall I have the same feeling I had when I first saw Star Wars episode 7. Something familiar, something new, but they've made this movie a couple decades ago already (better) . Nothing revolutionary, nothing iconic except for some really cleaver lines that make fun of their own franchise.If you are a die hard fan you'll probably rate this better than 3 but if you are new to the franchise I don't think this movie will turn your world upside down like the first one did for us.Let's hope we'll get 2 more but fingers crossed it's done by both sisters. So much potential but 4 didn't hit the spot.",Notr
613,"This movie didn't need to be made, and it doesn't live up to any of the first three in the trilogy. It's like everyone phoned it in - the actors, the writers, the directors. Sad.Some of the main characters from the original got short-shrifted and that, to me, was the biggest disappointment and unforgivable.Unoriginal, unexciting, and unfathomable why someone thought this was a good idea. Three stars only because Keanu is in it.",Notr
614,"The entire plot of the movie just feels generic and lacking in any depth which make the entire thing feel unnecessary. It feels like as though they made a story just to bring back Neo and trinity and the world for a few quick bucks. The entire first act is just so drowned in nostalgia and self referential nods that I just found it hard to enjoy the movie. It's not until maybe the last act where things feel somewhat original and by then I couldn't find any connection to the characters or why these events are even happening to begin with. It's convoluted, messy, and generic all at the same time. Not necessary viewing for Matrix fans.",Notr
615,"I have heard all the negative reviews, but still decided to watch this. This was such a mistake.From the very beginning I was holding myself from turning it off, but eventually I couldn't handle it anymore. This is just a pure garbage, that tries to look clever and interesting. In reality it is horrible in literally every aspect: plot, casting, action sequences, some weird Marvel-like jokes that seem totally out of place. I really can't understand how a movie that came out in 2021 can look so much worse than the original, that came out 22 years before.Do yourself a favor - don't watch this trash and save some good memories about era-defining original.",Notr
616,"The Matrix Resurrections is the fourth film, in the Matrix franchise. Mr. Anderson(Keanu Reeves) has to once again find out, if he's inside the Matrix & must choose to find out the truth about his world.The Matrix Resurrections is a great movie. Writer-director Lana Wachowski has given us a more self-aware and tongue in cheek sequel to a trilogy, that really didn't need a fourth installment. These meta references to the original trilogy are the highlight of the film. The action set pieces are brilliant. Keanu Reeves is spectacular as Neo. Carrie-Anne Moss is outstanding as Trinity. Reeves & Moss share electrifying chemistry, in all their scenes together. Yahya Abdul-Mateen II is impressive as Morpheus but, I definitely missed Laurence Fishburne. Jonathan Groff is memorable as Smith. Jessica Henwick is awesome as Bugs. Neil Patrick Harris is hysterical as The Analyst. Jada Pinkett Smith is good as Niobe. Priyanka Chopra Jonas is superb as Sati. The supporting cast is effective. The Matrix Resurrections is worth a watch, for fans of The Matrix trilogy. Just keep your expectations, relatively low.",Notr
617,"I asked myself that like 80% it was hardcore confusing there for a minute. Look in a world of reboots, remakes and lack of originality, Matrix took a page from the self-aware and decided to make a fun, satire, crazy sequel literally no one asked for. Its just big dumb fun, and escape from the reality, you know like how movies are supposed to be.Still alot of Dragonball Z fiht scenes though.",Notr
618,"I really wanted to like this, and I admit it has its moments, but even considering the hate of the second and third installment, this is the worst matrix movie of them all.The dialogue seems superficial, uninviting and even comic at some points. The pace of the movie is too consistant, and gives no room to breathe and enjoy the depth and thoughts of any of the characters.The ""matrix is a game"" theme could have worked, but ended up as an unfunny parody.Even the song in the ending I would guess should be a nod to the rage against the machine track used in the original, but using ""Brass against"" is another cringe worthy parody.Save your theatre money and watch it on your couch a sunday afternoon, when you have nothing else to do.",Notr
619,"My first watch through I was not impressed with the depths of the philosophy with very basic and obvious questions on ""what is real""? On a second viewing the key scene where Sheperd tells Neo ""Everything was simpler back then. People wanted to be free. It's different now. Sometimes it feels like people gave up. Like the Matrix won."" The Matrix won because we've all become so addicted to the noise constantly being pumped at us or as Merv puts it ""Face-Zucker-Suck"". The Analyst plays on our desires and fears ""Quietly yearning for what you don't have, while dreading losing what you do"". It's a direct commentary on the state of our world today. So glad I was able to take in a 2nd viewing after having some time in between to reflect on it.",Notr
620,"Walked out!Terrible lines, terrible in every sense!! Lots of repetition from the 1st film. Can't think up anything new it seems. Give me my money back and burn the film tape.If you have some spare sandpaper, better off rubbing it in your eyes with a dash of vinegar.But seriously, don't watch it and just forget it was ever made.",Notr
621,"After all these years the first Matrix is still the best movie in the series but if you liked Matrix 2 and 3 then you won't be dissapointed. The story was interesting(although it was more like side-story when compared to trilogy), i liked all the nostalgia stuff and callbacks to previous films, the humour was suprisingly well done and it didn't feel insulting to the series and i think they explained a lot of what happened since the trilogy took place really well. What i didn't like was the action scenes, because come on - It's MATRIX - where almost everything is possible, they could be a little bit more creative, Neo could be more creative.",Notr
622,"Ok, you wanted to make it anyway?Why on earth did you came up with such a poor script? About 20 years passed and no interesting ideas appeared?Is a shame this movie is called Matrix.I was pretty mad viewing the first part wich was some kind of parody with characters lacking interest.Then the movie just forgot it is intended to entertain the viewer.Such a disrespectful movie to its legacy.",Notr
623,"Even though the nostalgia can be too much and heavy handed at times, the Matrix Resurrections is the best Matrix sequel so far, an appropriately meta, stylish and surprisingly funny film that's also got plenty of heart and interesting new ideas.Keanu Reeves gives an incredible lead performance with plenty of charm and is once again able to anchor the film's more surreal and pretentious moments. Carrie-Anne Moss is great and has strong chemistry with Keanu. Yahya Abdul-Mateen II is effortlessly cool and suave and Jessica Henwick gives the best performance out of the new characters.Lana Wachowski's direction is really good, it's visually slick with well filmed action set pieces, even if they aren't as satisfyingly clean as the previous ones. The CG is mostly impressive and the music by Johnny Klimek and Tom Tykwer is also really good, less hi-tech sounding than the previous ones.",Notr
624,"This is my fandom, I love this franchise. The games, movies, one offs, everything. I love it. I dont know who this movie is for.This is a fan film. That may be a disservice to fan films, but it is bad.Positives: Keanu doesn't miss a beat as Neo.Mixed: CGI is good at time, but need a touch up in several shots
Negatives: Plot is 90% exposition and one 10% of that is relevant. Meta is out of control. Action is awful. Little to no Martial arts and just force pushing. Editing is atrocious, pulling from past clips, choppy action, no continuity through theme, just bad at a technical level and a story level.",Notr
625,"Well, here's another sequel no one asked for, but I went and saw it in the theater anyway because this is The matrix, the VHS cassette of which I watched like a hundred times, copied every line from, wore black sunglasses and loved with all my heart. The two sequels, I felt, were a little weaker but they nevertheless completed the trilogy and Neo's own story in the universe of the Matrix. But just like most of today back-from-the-dead movie franchises this one came back too - so, was it any good? Plenty.The matrix is built in the way that you can literally make the same movie with the same characters over and over again, then you reload it, revolutionize a bit and resurrect with a different name or a numeral. This one's no exception, it even mocks its own world half the time, and I love it when authors use self-irony as a creative tool, to the reasonable extent naturally. The matrix resurrections manages to be both a self-parody and a continuation, a new story and a remake, and in being both it loses the core of what the Matrix really is.It's great to see Keanu and Carrie-Anne back in their roles but I felt they were forced on them, as though the connection was lost and they tried to recreate the previous magic but I just couldn't feel it. The new characters on the other hand were way more alive and exciting, Neil Patrick Harris and Jonathan Groff both managed to fit in the roles left by another actors perfectly and bring them to a whole new level of greatness and outshone, in a way, lead characters.I'm also feeling the story isn't over yet, and we are facing yet another trilogy and I hope it gets better because after this one the only feeling I got was that it needs to change, and a lot. Watching a 2+ hour movie of filler talk and a to-be-continued story is hardly an exercise in brain breaking (the way the first three movies were) and I want to begin to believe again that there could be more to the universe I love.",Notr
626,"Thomas Anderson (Keanu Reeves) is a successful game programmer whose trilogy of The Matrix video games earned him recognition and success, but despite this he is a depressed and isolated man who routinely sees an Analyst (Neil Patrick Harris) to discuss his fragile state. The high point of Thomas' days are his chance encounters with a married woman named Tiffany (Carrie-Anne Moss) whom despite never having met her he shares a connection. Thomas is under pressure from parent company Warner Bros. To deliver a new Matrix game despite him not wanting to, and his encounters with inane focus groups and marketing notes is beginning to wear on him. However when Thomas starts seeing Morpheus (Yahya Abdul-Mateen II) a supposedly fictional character from The Matrix games, the lines between real and unreal are blurred.The Matrix film series ended pretty definitively with the two parter films Reloaded and Revolutions back in 2003. The Wachowskis were routinely approached by Warner Bros. With questions about continuation and rumors had even circulated since 2011 regarding Warner Bros. Desires for continuation of the series and franchise. Eventually Lana Wachowski came up with a pitch that Warner Bros. Accepted (and according to Lana and dialogue in the movie itself Warner Bros. Would've made a sequel with or without them) and Warner Bros. Readily accepted the offer. Lilly Wachowski does not return along with Lana due to prior commitments on the Showtime series Work in Progress. While I do give the movie a recommendation, I completely understand why people wouldn't like it, but it's probably my second favorite Matrix after the first one.During the first hour of the movie, the film plays itself in a metatextual fashion similar to Wes Craven's New Nightmare where's it's a sequel while also blurring the lines between fiction and reality with elements bleeding into one another. Keanu Reeves performance is really strong as Thomas Anderson and its unquestionably the most human and relatable the role has been since the first film back in 1999. The romance between Thomas and Tiffany is also really well done and the fact that the movie isn't cramming in techno-babble suffocated exposition with long drawn out scenes of Navel-gazing makes the story much stronger and more resonant (for me anyway) on a character level than either Reloaded or Revolutions ever did. The first hour is definitely the best part of the movie where it plays with the audience's understanding of reality but once we reach the remaining 60% we're basically just another Matrix movie.Despite us traversing very familiar territory in the remaining 90 minutes I did enjoy seeing the advancements and divergences in the world since we left it twenty years ago. Some elements are interesting but aren't as fully developed as the could've been such as different factions of machines that are hostile and friendly, and there's a returning secondary character who's featured in some of the worst ""old person"" make-up I've seen since Guy Pearce in Prometheus. For me this part of the movie was okay. It had clear direction and an emotional core with the romance unquestionably the strongest it's been in any of these movies (and yes, I'm including the first one) and it's not overburdened with ancillary characters who were given more prominence in video games or direct to video animated projects that the movie expects you to already be familiar with.The Matrix Resurrections has many flaws and criticisms that I can see people pointing as their reason for disliking the film and I really can't fault them on it because they'd be perfectly valid. With that said, I enjoyed the movie overall and was entertained by the themes (even if in Wachowski fashion it's as subtle as a sledgehammer) and the returning performances of Keanu Reeves and Carrie-Anne Moss as well as new performances such as Neil Patrick Harris, Jessica Henwick, and Priyanka Chopra Jonas. The movie doesn't reach the level of the first Matrix, but for my money it exceeds Reloaded and Revolutions.",Notr
