,Reviews,Mood
1030,"I am not a fan, didn't even know what Dragonball was, until I Googled it after seeing the movie. But i am certain that if i was a fan, i would have been incredibly disappointed. Not only is the plot, the characters, the action, the decor, the costumes, the effects and even the music really bad, but they actually manage to screw up the obvious intentional humor every time.Even so, the movie did not bore or annoy me. It actually made me laugh, mainly at how bad it is, but still, it was entertaining to lose 2 hours with it on a stormy day with nothing else to do. Quoting from another person, you might really get a kick out of watching it while being hammered.",Negative
1031,"This movie is a total disrespect of the original Dragonball series. The outrageously inaccurate portrayal of 'OUR' Dragonball is just shocking, it has got nothing to do with the comic and hell they thought it's cool to add crap Hollywood elements into the film which completely destroy the untouchable classic. First of all, none of the actors resemble the characters in the comic a single bit and just when I thought they would create a cool looking piccolo, doesn't necessary have to look completely like the one in the comic but I was in for a rude surprise to see one of the best character in the comic looking worst then ugly duckling, not to mention that his role is literally non existence, same goes to the storyline which again has nothing to do with the comic. Without vegeta, trucks, red ribbons bots...etc was actually the best thing in this movie else the damage done would have been unthinkable and the director might need to look for a temporary hideout.",Negative
1032,This movie has no story and the Anime is much better,Negative
1033,"I went in to see Dragonball, not expecting much. The trailer already told me that the movie was gonna be very Americanized, have whack special effects, and a white Goku. Although it was exactly what I expected, the movie was still pretty fun. Everything was pretty lame, like the acting, the jokes, and basically all the characters. I guess the actor who played Goku got it right with the goofiness, but it still felt strange. All the actors were okay; they're weren't horrible like Street Fighter, but not ""great."" I felt that the actor that played Bulma the best out of the whole group. The actor for Yamcha was miss-casted; he sucked balls. It was weird that Cho Yun-Fat played Master Roshi and an older actor played Grandpa Gohan, when Roshi supposedly was Gohan's master, but whatever. Overall, the movie is just what you'd expect. The resolution and ""plot twist"" was kinda stupid, and was totally different from the Dragonball t.v. show. If the movie was at least 2 hours long (it was only 84 minutes, what a waste) the plot could've been better and stuff.",Negative
1034,"I think someone who has never watched the cartoons or read the comic book needs to chime in. A lot of these reviews are rated abnormally low because it didn't follow some story in some cartoon somewhere so I rated it abnormally high to come to the films defense.I enjoyed this movie for it's entertainment value and because I didn't have any pre-conceived notions. I wasn't expecting much going in and was pleasantly surprised.Justin Chatwin was excellent in this movie. He is a extremely capable actor who did a great job giving the lead role character and a cool personality. Chow Yun Fat did a great job as well giving the classic mentor/sensei role a great twist and humor you don't see in most cheesy video game/comic book based movies. Jamie Chung, who is absolutely gorgeous IMO, was reason enough to watch the movie. Her action scenes alone were much more realistic and believable than anything in that god awful wire-fu Chun Li movie.",Negative
1035,"I'm not going to say that Dragonball: Evolution is a great movie. Far from it. I haven't really enjoyed anything Dragonball since before Dragonball Z and its 10-episode fights and ****-measuring contests in the form of ""power levels."" But I always enjoyed Dragonball, the original creation of Akira Toriyama. It's ludicrous, but in a genuinely funny way, and despite the standard evil-doer-wants-to-rule/destroy-the-world motif, it manages to stay light-hearted and fun.Where this movie surprised me was how faithful it actually was to the story it's based on. Sure, characters are missing (it's only a movie after all, limited in time,) the Nimbus and Goku's rod are gone, but the characters remained fairly faithful to the original concepts, the basis of the story is here, and the settings are great. We get not only the populated areas but also the sparse wilderness and badlands the show/comic is known for. Piccolo's green, we get to see some Saiyan ape Goku action...honestly I don't know why actual fans of the original Dragonball complained so much.All in all, it's not great, but it's watchable, and fans of the original Dragonball should enjoy this as long as they keep expectations reasonable.",Negative
1036,"As soon as the theatrical trailers came out, I could tell that this movie was going to be horrific... but I didn't think it would be this bad...First off... the only things that resemble the manga/anime series... are pretty much the names (and the small part with Roshi's bikini mags). Other then that they butchered it.If you are a fan of the manga or the anime... then I don't recommend that you watch this.There should not be a part 2... ever. Throw it out... complete garbage. What needs to happen is someone that actually knows about the series needs to step up and make a whole new movie. Like the first Hulk... haven't watched it the whole way through yet because I keep falling asleep. But the new one with Edward Norton was great! If they actually make a second part to this movie... it will be the biggest waste of time and money. I would be surprised if they sold enough tickets in one day, to fill up the whole theater.",Negative
1037,"Adapting a beloved franchise like Dragon Ball comes with high expectations, and Dragonball Evolution fails spectacularly on every level. Instead of honoring the source material, the film delivers a soulless, uninspired, and utterly misguided take on the legendary anime and manga.The story is generic, the characters bear little resemblance to their original counterparts, and the action sequences lack the energy and excitement that made Dragon Ball iconic. The dialogue is laughably bad, and the CGI feels outdated even for its time.Even as a standalone film, it's a mess-poorly written, poorly directed, and completely missing the essence of what made Dragon Ball special. Fans deserved better. This is one of the worst live-action anime adaptations ever made.",Negative
1038,"Its kinda shame that they name this movie after dragonball. The whole movie creators have no clue what's dragonball is. This movie is disrespectful.
It disrespect dragonball fans and insults them literally.",Negative
1039,"Going over the reviews for the original DBZ, 2 things stick out.1) DBZ is written to be understood and consumed by 7yo and above. Not a criticism, just an objective observation, factual and verifiable (i.e. Rated TV-Y7). This movie only steps that up to PG.2) The awesome reviews come from nostalgic recollections of the reviewer's childhoods. You know, back when you were only pretty sure Santa wasn't real but just knew you too could one day be a martial arts master and superhero. Scroll through and you'll see they start with- I remember when I was 6, or- Started watching with friends after school, etc.All this to say, a 2 star average accompanied by such hyperbolic vitriol is the type of anomaly rating you get when you hit a nerd nerve, when you dare attempt to modernize stories of yesteryear that were embraced by nerdiest among us (not a criticism, I love nerd lore too;).Every comic book guy will come out of their metaphorical basement to say it's the ""worst ____ ever"".That's understandable, even amusing, but they're frustration is misplaced. Hollywood's attempt to reboot something fun from a then otherwise largely overlooked genre, should be appreciated, not derided. Not like this took away from some other anime movie getting made, as the years before we got the quality we have now have proven.It just wasn't time yet. The biggest mistake this movie made was not predicting the overly precious recollection of their target audiences childhood. That, and also just not trying very hard... Despite all the above, it actually isn't very good😂 It's just not NEARLY as bad as reviews make it out to be.I get it, it's a dumb movie, JUST like all things created for children (kids are great, but they're famously not as smart or able to understand the real world as well as adults), but that doesn't make it bad. It just means manage your expectations and know you're about to watch a 15yo live action reboot of a 30yo cartoon made for kids fascinated by super powers and fighting abilities that let them defeat their bullies in wild spectacles.If what you want is well enough choreographed fights that use unusual methods (like single handedly defeating a handful of attackers and destroying their car without ever touching any of them), and also still appreciate late 2000's CGI (not as great as today's, but passable), then this scratches the itch.If you grew up a diehard DBZ fan and want a movie that takes your childhood fantasies seriously to tell an adult story that adheres to your version of verisimilitude (which was as fuzzy as your understanding of that word at that age), then your nostalgia has set expectations that cannot be met.An adult giving this 1 star and ranting that it's an insult to fans is like complaining that the mall Santa is insulting your childhood memory of Christmas.It's a kids movie, get over yourself.",Negative
1040,"I have never seen any of the TV series but, I thought that this movie wasn't very good. In my opinion, they kept repeating the same thing over and over, getting very annoying. The movie didn't really expand on the story line and didn't have very much about it. Unless they'd advanced on the story line, the movie shouldn't have been as long as it was because it just dragged on. Many people may disagree with me but that is just my opinion. I thought the movie did have potential and opportunities but it was almost like they'd turned down every chance they got to make it a movie worth seeing. Unfortunately, it is not a particularly great movie and I definitely wouldn't rush to see it again.",Negative
1041,"I really advise the dragonball fans and even the ones who aren't to NOT SEE this sort of movie.I mean a sort of movie because this i cant rate this as a movie in respect to the movie industry.We all have reasons to be scared each time a live action movie sets to be released, and this one is the perfect example of why.I dont even have words to describe what went wrong because...well, it all went wrong.Storyline is a joke compared to our beloved anime series, the cast did an awfull job, it like they didnt want to be there, and i can understand why, the CGI was laughable to say the least.Even the DB Evolution writer came to apologize to the DB fans (it doesnt give me back the wasted time but at least he recognized the crap that was done in the first place)I can only see this movie as a barrier to not cross for future references.",Negative
1042,..and that's a good thing. The anime took what was great from the manga and dragged it out to a filler-slow dump. This movie on the other hand breaths new life into the franchise by re-imagining the story and therefore bringing new fans that probably wouldn't have stumbled upon the manga otherwise.,Negative
1043,"If you are a true DBZ fan, avoid ''even thinking'' about watching this garbage..... Its a shame too see such slaughtering of the original... This so called DBZ Action, Adventure, Fantasy film offers the following:-Lame action scenes... -Cheesy dialogues... -CGI from the 70's (for the power blasts).... -Unbelievable weak plots -Reincarnated Piccolo (''yeah'') -Inappropriate casting -laughable costumes -Filled with all the clichés you can imagine... And you know what the list stretches... But I am going to stop right here, and urge you all to watch DBZ series than waisting time and money on this Sh*T....",Negative
1044,"Dragon Ball is an epic saga of a kid named Goku, who travels the world to find 7 mystical balls of power to stop them from falling in to the hands of evil. In his travels he constantly overcomes his own limits to defeat any opponent in his way, protect his friends and become the greatest fighter in the world. It was a great anime that had many memorable characters and some of the most impressive action sequences on television. Dragonball Evolution on the other hand is an hour and a half of disappointment, watching as franchise that has such an enormous fan-base be ruined, losing all the charm that made the anime it was based on great to begin with.Obviously it's understandable for a film adaptation to make changes from the source material, but there is so little here that even resembles the anime that it's based on. It does keep the basic story the same. Goku and his friends are still trying to collect the dragon balls to prevent them from falling in to the hands of the likes of the evil Lord Piccolo. They also try to incorporate various other mythos from the show like the Kamehameha wave, but they fail at doing it well. All of the explanations of the universe and Goku's powers are rushed over so quickly that people new to the series will be lost and loyalists of the franchise will be annoyed at how poorly these mythos are incorporated in the film. Also whilst the characters share the same names as their anime counterparts, this is about as far as their similarities go. Goku's personality is changed from being a light minded fool who cares about only doing good and being the best fighter he can be, to being a typical teenage kid who spends most of the film having a crush on Chi Chi. Roshi's nothing more than a generic master who Goku finds. Bulma is just a Lara Croft type character without any of the attitude that made her character enjoyable. The character closest to their anime counterparts ends up being Lord Piccolo, since at the least he looks like the villain that he's based on. Everyone else suffers from worse miscasting than The Last Airbender movie with all the cast having nothing in common with their respective roles.It's also a dreadfully made film on a technical level, with director James Wong taking the epic world destroying fights from the original anime and turning them into amateuristic sequences that seem like they were made by a film student. They use a mixture of awful choreography with the fighters moving slowly and fast paced editing where each shot will last no more than a second at a time. Plus for a film with a 45 million dollar budget, the effects really suck. When the 2D cartoon that the film is based on looks more realistic than the effects do, it's pretty obvious that you screwed up. This film fails in every way. It won't appeal well to people unfamiliar to Dragon Ball since the characters and story are so generic, whilst being a terribly made mess of a film. And fans are certain to hate it since it fails to recapture anything that made the franchise great to begin with. It doesn't even feel like a real film. It feels like one of those parody trailers you see in something like The Simpsons that spoof how bad Hollywood is at with adaptations got turned into a real film. If you want to enjoy Dragon Ball just stick with the anime.",Negative
1045,"This film is just a horrible excuse for a fun action flick that happened to have the magnificence of Dragon Ball slapped onto it. I honestly don't think anyone who worked on this movie knew ANYTHING about the Dragon Ball manga or anime. None of the characters in the movie are anything like their actual characters. It also faces other bad problems, like bad acting, cheesy effects, a pointless love interest, and a crappy storyline. Also, the number of fight scenes is unbelievable. For a show that has so many epic fight scenes, you would think this movie would have tons, right? WRONG.This movie has like 3 fight scenes. Really, I counted. But it all comes down to this. If you are a Dragon Ball fan, don't watch this. If your just a normal person looking for a cool action movie, don't watch this.",Negative
1046,"100% opposite to the original story, who is goku Romeo?!?!",Negative
1047,"I too think the dragon ball evolution movie was a total failure. Nothing like the original anime series which i loved.The storyline was crap, the characters didn't match the personalities and looks of the anime (master roshi with full heir and way younger cmon!),i could go on a lot longer but i wanted to give my view on what could make a dbz movie work.I think they could easily have made a better or at least good storyline for the dragon ball movie.they could just follow the Radditz storyline for example: starting the movie with goku and chichi already married and celebrating the birthday of their son gohan, explaining of the dragon balls and piccolo, Grandpa gohan etc. in short flashbacks.. not like in this movie where goku is a geeky teenager who doesn't know his own capabilities etc! cmon he learned that along time sooner while fighting the red ribbon army and already having joined multiple world martial arts tournaments by that time!~ if they just followed the storyline of radditz/nappa & vegeta saga it would be way better, with a better cast and special effects, this could still make a box office hit wonder, since millions and millions of people in the world love DBZ! which child didn't knew about the series and loved it.. i can tell you as far as i know not a lot of people.and they could make it still so that people who never heard of it still understand it, by for example make a prelude (once upon a time.. etc.) where-after the movie starts.",Negative
1048,"Five minutes into the movie, i already started picturing James Wong's face and imagining how good it would feel like to put my hands around his neck and slowly squeeze the air around his tiny little head. that, in that moment, would have felt really, really satisfying. compared to the trauma i felt as i watched the anime i grew up with, woke up to everyday, begged my mom to stay up five minutes more to watch, and literally the pinnacle of my childhood, get raped and ravaged beyond any form of repair.i couldn't bear to watch the movie. if you are any loyal fan to the series, you'd know perfectly well what i'm talking about. it hurt so bad just watching it. words can't even begin to explain the absolute horror this movie made me feel. i felt disgusted as i walked out the theater. barely felt like myself for the whole week.what happened? why did they such a thing? why? the movie is beyond awful. the story was not a DragonBall-worthy one. i'd rather watch the Japanese version of Spiderman rather than watch this. the lead actor was a douche. why they chose him, i really don't know. thy could have casted anyone else and it would have been way better acting. heck, they could have signed the fat guy from LOST and it would have been a far better choice. all the elements from the legendary DB series were distastefully mutilated and crapped on. yes. crapped on. with matching flies and what not.i could go on and on and on about how this movie made me want to commit homicide and systemic annihilation of the cast and crew, but it would take me years to actually finish. bottom line is, if you've seen even just single episode of DB, stay as far away from this movie as possible. for those who have not heard of DB and want to watch this, please don't. Dragon Ball is nowhere near as lame as this movie. my heart goes out to all of us who felt like Goku was raped. i just wish the people who thought this up would suffer a similar fate.am i angry? yes i am. what am i gonna do about it? nothing. Hollywood will forever be Hollywood. uncaring. irresponsible. and inhuman. no thing will ever change.",Negative
1049,"This is not supposed to be an exact copy of the manga or the cartoon/anime. The side characters are eh... but they are trying to put hours of story in about an hour and a half. All and all it's entertaining and fast paced. If you miss 5 minutes of this you will be lost. The writing of the dialogue kind of sucks.... This was made and supposed to be the pre journey before dbz-ish story lines come about. The side stuff with Bulma and Yamcha sucks but they had to rush it for the time they had. Oh well, it's supposed to be like DB not DBZ which DB was more for kids and so was this. I'm sure it will get better. Worth a watch though definitely.",Negative
1050,"Dragonball may not be an epic masterpiece, but it's so much better than you'd expect after reading the fans' rants here. It's a fun little movie that does a good job in capturing the spirit, if not the exact letter, of the anime. While the effects don't stand out as anything we haven't seen before, they service the story well without looking phony, and although there are a few plot holes, it's nothing as glaring as... well, a large percentage of the other movies out there. There were a few things that were probably explained or developed in scenes that may have been cut to keep the length down to something that's closer to a pre-teen's attention span, but everything moves so quickly that you don't have time to really ponder those bits before you're on to the next scene.Justin Chatwin has a lot of charisma as Goku, and does a pretty good job with the fighting. Yes, he's a teenager in high school, but from a practical viewpoint, a younger actor probably wouldn't have the acting talent to carry the movie (think Anakin Skywalker in Episode One), and would be prohibited from working long hours and doing some of the stunts due to Child Labor laws. I wasn't really expecting to like him as much as I did. No, his hair isn't sticking out in two-foot long spikes, but that would have looked silly in live action. Of course he'd get his hair cut to a standard length, otherwise everyone would laugh as he tried to get through doorways.James Marsters is perfect as Piccolo. He's got the voice and the mannerisms just right, and has just the right amount of menace. Chow Yun-Fat is hilarious as Roshi. Really, the only actor who didn't work form me was Joon Park as Yamcha. He seemed to be just smiling and reading his lines, without putting anything of himself into it, and the character himself just wasn't developed to the point that you could tell why the others would trust him or why he'd be helping beyond anything that's just for the money. I can't imagine them being able to add more characters in, if they didn't even have enough time to properly introduce Yamcha.Yes, there are changes here, but actually less than most other big-screen remakes of TV series. It's better than the Wild Wild West or Lost In Space movies, but then again, what isn't? And changes don't necessarily mean that it's worse. The new Battlestar Galactica made Starbuck female, made Boomer not only female but a Cylon, and the whole mythos is different, but it's great. And some of the changes that fans here are complaining about aren't actually in the movie, but were just in the trailer, such as the mystics creating the Dragonballs. They don't say that in the movie itself.So if you go in without a completely closed mind, you'll probably find yourself having a good time. And be sure to stick around until after they list the cast in the credits for the extra scene.",Negative
1051,"No, I didn't all the other reviews but they suck anyway.Definitely not a 2/10 movie. Everyone who reviewed the movie need a slap. OK, so it was bad, but as bad as Bloodrayne? Hells no.First, it wasn't directed by Uwe Boll and as far as being a second rate power rangers? Who the f are the power rangers? I love 12 year old fanboys who review movies that didn't meet their exacting specifications.OK, so to actually review the movie you need to be aware that fox took the creative aspect into heavy consideration for the movie. Much of Dragonballs story has been altered to bring the movie to Hollywood, and some aspects make no sense whatsoever unless you've watched Avatar: the Last Airbender anime.They reference elemental attacks and the Kamehameha is an 'advanced airbending technique' which only makes sense if the Dragonball universe and the Avatar universe magically merge to destroy the Dragonball storyline.Taking the entire Dragonball series and setting it aside the movie makes almost no sense but is characteristic of everything Dragonball. They have essentially merged the entirety of the series into this one short movie which IMO isn't all bad.I could pick the technical details apart but in the end I was pretty satisfied with the first GOOD Dragonball live action movie. It is worth watching if you are a fan but be warned: it doesn't follow the story at all and many things are different than the anime series. Character names are there but that's where most of the similarity ends.I was only really disappointed by the tiny eternal dragon who somehow lost 99% of his mass in the conversion to film as well as his ability to speak, but having seen this one I definitely want to see the next ones.Dragonball Evolution is about a continuing evolving story and even though Hollywood screws up almost everything it touches they did an OK job with the first one and Dragonball is all about sequels.I would give it a 5/10, compare with 4/10 for Spiderman 3, 4/10 for Indiana Jones and the Crystal Skull and 7/10 for Ironman.The reason it gets 5 is for the altering of the original story, the lack of explanation to newcomers that Goku is an alien himself and other mostly story elements, typical Hollywood 'movie magic' and a few groaner moments that make you question why. eg, 'Piccolo escaped his magic prison somehow.' I hope they do better on the next one but this one definitely felt rushed and pieced together by a child who obviously had no prior knowledge about anything Dragonball.",Negative
1052,"well, i wonder how long everyone will continue posting the same things over and over again. At this point most people are just venting. Its therapeutic I suppose. I guess many of us need this in order to come to terms with watching something so deeply routed into our hearts fall so fast and hard. Everyone is picking at one thing or another with this film and trying to explain why it ended up this way in the numbers and so on. But if you really look at the root of the issue it all stems from 1 miscalcutaion by fox.They were trying to make the film amiable for everyone but aimed the films production and story at a demography that was far to young for the general public to take seriously. The movie is fine if you look at it from a 10 year olds eyes. The youngest viewers don't read to much into it. So the story ends up full of potholes, lackluster dialogue, and childproof fight scenes and effects.In turn, the actual critiquing populous can only rate the film from their point of view rather than looking at it as a children's film. The script was aimed at very young boys but by it was promoted as a film for the general masses. Why not, its a billion dollar franchise that has lasted 20 years so it has to have a diverse audience to begin with. There wouldn't be to much work involved to convince ppl to watch it. But, after the first people watched it they didn't return to the theaters and told others it wasn't worth going. In general Only the 10 year old boys that it was aimed at may have been willing to go see it again and they don't have any money or a deep set love for the series since it is before their time.It doesn't seem as if fox realized the people who grew up with this stuff from 15 to 5 years ago were now at minimum in their teens. also, Writing and directing a script that limits its vantage point for they eyes of pre-pubescent boys severely limits the range of people that would be willing to watch the film or even give it a decent review.but Oh, well. rather then trying to understand where they started to take the wrong turns.. They just look at the numbers. so getting a reboot or sequel with a larger budget for better production may be out of the question. Because to them it is our fault it didn't do very well. We are the ones that didn't go see it or see it more than once so those numbers suggest that we just didn't want dragon ball on the big screen. It doesn't have anything to do with fox getting the driving factors behind the anime and manga right. They could have written a completely different and new story but keep the characters personalities and motivations intact and it would have still been dragonball. But they chose not to do that. The story was difficult to follow the main character was a completely different person personality-wise and the epic earth shattering action scenes that made the series were non existent.",Negative
1053,"NO NO NO NO NO! Unbelievable! How could anyone think this was a good idea. I don't even want to go into the plot. So I'm just going to try and get off this crappy film and try and review it as fast as possible for people thinking of watching this.The acting is god awful. Wrong casting everywhere. Bulma doesn't have blue hair and acts NOTHING like she did in the original. Nobody is right in this atrocity. A fact: The director didn't watch dragon ball z at all. It's always a good idea to give a director who doesn't know anything about the franchise to direct the film. Bloody brilliant. The effects. Oh those low budget effects. Two words: Hand Fart. Kamehameha looks like a freaking blue air pulse thing, and nothing about the moves had their explosive effect as they did in the original. The cgi sweat is plain embarrassing and I'm sure I could do better by inserting spheres in blender and covering them with stock footage textures.I'm not sure what they were thinking, but for the love of god: DO NOT MAKE A ANIME A LIVE ACTION FILM!",Negative
1054,Really good movie. Sorry my review is too short.. really great movie,Negative
1055,"Director: James Wong Actors: Justin Chatwin, Yun-Fat Chow, Emmy Rossum, James MarstersCharacters: Goku(Justin), Roshi(Yun-Fat), Bulma(Emmy),Piccolo(James)Genre: Action, Adventure, Sci-Fi, Comedy Feature Length: 100 minutesRated: PG (Mild Action Violence, Infrequent Coarse Language)This movie was a modern version of the original Drangonball series revised into a 100 minute film. Director James Wong who also directed other hit movies for example, Final Destination, Final Destination 3, The One etc, did an amazing job in recreating the Dragonball story, while featuring well-preformed actors, like Justin Chatwin (Goku) who also plays as Robbie in War of the Worlds and Nick Powell in The Invisible. Emmy Rossum (Bulma) who also played as Christine Daaé in The Phantom Of The Opera, and Laura Chapman in The Day After Tomorrow.Although this movie was not exactly like the original manga storyline, it does not mean it is a let down. This new modern story was an interesting change for the original. Instead of Goku being being a dumb nut, he attended school. Instead of Goku being a little 12-15 year old immature child, he was an 18 years old, and more mature. Because the focus audience is still for children/teens, it focuses on modern problems in children/teen life, one is the bully problem at schools, Goku was not a well loved student in the film, but rather one of the victims of bullying. It also shows teenage love, like how they are shy to start of with but gain confidence throughout the story. Dragonball Evolution relates to the audience more then the original story.The Fight scenes were a combination of The Matrix and The One, which is quite a good mix, and is worth seeing. The effects were well done. It was still funny and silly like the series. While relating the series to modern time.Overall the movie was great, and worth watching. The Fighting is great, the relation from the movie to the audience was well done, it was funny and the cast was perfect. I would suggest this movie to people that are into Dragonball, that would not mind a change in the original story.",Negative
1056,"This movie is a complete disaster. Along with Street Fighter is one of the worse movies I've seen in my whole life. I never watched a full episode of the original series, but I've seen parts of it. This movie destroy the series. How can it be so bad? Well, in my opinion, the director never watched the series either. I saw this film with some friends and we were laughing at it, though it's not a comedy. The special effects were lame and so the actors. If it had been take seriously, maybe it would really be a good movie to watch in DVD. This movie can be only watched during a day of winter, you are locked, only one channel is working on your TV and it's TNT. So, if you don't want to waste time of your life, please don't watch this!",Negative
1057,"Why Akira Toriyama permit this nonsense?
The worst of the worst of the worst
Im a huge dragon ball fan, but this movie is an insult
I think you screenwriter must do better than this
Really i preffer put my money on to a bag and trow to a river",Negative
1058,"As a fan of the show in my youth, I once upon a time thought a live-action DragonBall movie would be awesome. I was twelve, please forgive me. Upon seeing the first trailers for this movie, I knew how wrong I was. Fantasy elements such as those in DragonBall just didn't seem to work in a live-action setting. Now that DBE is available for rental, I had to pick it up just to see how bad it came out. I am legitimately astonished. While DBE is certainly a bad movie, it somehow manages to avoid being terrible, which is more credit than I ever thought I'd give it.DragonBall Evolution is far from faithful to the source material, although nostaligia certainly was evoked. The dark lord Piccolo has managed to break out of his seal, and is hunting for the DragonBall's such that he can wish himself back into power. One of these dragonballs belongs to Goku, a geeky teenager who lives with his grandpa and trains in the martial arts, including some wacky airbending stuff and the word ""ki"". When Piccolo kills Goku's grandfather, Goku and fellow dragonball holder Bulma go on the run to find Master Roshi and stop Piccolo. Oh, and for Goku to woo hot fighter chick ChiChi.Certain elements from the old cartoons come across very well with live actors. Bulma's motorcycle-in-a-capsule is certainly quite awesome. But for every plus, there's five problems. Goku in high-school is almost insulting to the fans. The airbending techniques come across as a little too sci-fi since the world is made to look a little more realistic than in the cartoons (we accepted it there in a world where a dog was a police captain).Some of the biggest problems lie in the characters. Chow Yun Fat ostensibly brings some level of respect to the movie, but its one of his worst performances. In one moment where he celebrates a victory, he acts like Roshi straight out of the cartoon, something that doesn't work in live-action. Emmy Rossum really should be getting better roles than Bulma, and Bulma herself is made more action-oriented to fit in with the boys (although she's the only protagonist to play with guns). Joon Park is annoying as all hell as Yamcha, a Korean thief who talks like a surfer. Jamie Chung is definitely the hotter than anyone would have imagined ChiChi, but since when was ChiChi a fighter? Chatwin is decently likable, although the implications of a white Goku are a little unfortunate.Action is of course what the movie is about, seeing as the series prided itself on five-episode long fight sequences. The beginning scenes are quite awful, such as Goku's fight with high school bullies, with overuse of slow-mo. After that, the fights are a little more fluid and enjoyable, although far from memorable. But hey, we get to see Chow Yun Fat beat up the kid from War of the Worlds, which almost makes it worth it.In spite of how easy it is to rip on, DragonBall Evolution was much more enjoyable than I expected. There's a lot of groaners, but less than I expected. Maybe its just low expectations, but I got a lot more out of DBE than I expected. Granted, I expected it to be a zero-star affair, and it managed a whole two. Good for it. But from now on, realise the limitations of adapting cartoons to live action. This movie will be too out-there for non-fans, and the fans will absolutely hate it. Moderate fans looking for nostalgia, such as myself, are really the sole audience for this.",Negative
1059,"I had really low expectations for this so I was satisfied that it didn't totally suck.I knew it was going to be a bit of a contemporary spin on DB, like the lack of animals and Goku's being more of a typical person and I was cool with that.Well cast movie, Chow Yun-Fat as Roshi and especially the actor playing Yamcha we're very close to character. A lot of the elements of DB are retained in some way, the humour, Roshi's less than chivalrous moments and the somewhat corny yet essential dialogue so those are pluses.Effects were decent, fight scenes were solid and it could have been a lot worse. Took me a few minutes to settle in and not look at it too objectively. If that was the first I've heard of DB it would have been fine but it's not a sterling representation of Dragonball on the whole.",Negative
1060,Totally enjoyed the movie. Acting is good as well as the story line.,Negative
1061,"Dragonball Evolution was a movie I hated when I went to go see it in theaters, but I was 8 years old when I watched it. I just recently saw the movie and my opinions about the movie somewhat changed. The fight scenes are silly some of the time, yet entertaining. The acting is tolerable and the special effects are okay. James Wan gave us a HORRIBLE adaptation to the manga, if not the anime. I felt that if someone who actually watched the damn anime or bothered to do the movie justice at all would direct this movie a whole lot better. However, this movie holds a place in my heart like The Last Airbender did, and I'll always enjoy it.",Negative
1062,"Let's just get it out of the way: this movie isn't really Dragon Ball. If you come into it with preconceptions of what Dragon Ball is and should be, you're obviously bound to be disappointed since Goku and co. Are nothing like their manga/anime progenitors. At several points, just as I was beginning to enjoy it as a camp fest, I'd cringe a bit when hearing names such as Goku and Bulma which reminded me of DB and how disrespectful this movie is of it. But I managed to get over it after the first 30 minutes or so and actually had fun. If it didn't have to live up to its name, the movie definitely wouldn't be highly regarded, but I don't think it would be bottom 14 on IMDb either.I'd say it's alright as a standalone turn-off-your-brain B-movie. Nothing special or memorable, just middle of the road in most respects and below that in some. A lot of reviewers put the effects down, but I'd say that considering the low budget, they're surprisingly good overall. Of course, they ain't Marvel level, but most of them are pretty convincing by 2009 standards and some even rise above B-movie status... Except for the ones in the final 15 minutes or so. The Oozaru and Shenlong are utterly laughable! I guess the budget was running out when they got to that part.The acting is decent overall and has some highlights such as Chow Yun-Fat as Roshi and Joon Park as Yamcha, both of whom are clearly enjoying camping it up. Speaking of camp, that's what this movie should be taken as. The bizarre hodgepodge of cliches from superhero movies, teen dramas/comedies, sci-fi, martial arts and mysticism can be nothing else.If you manage to disassociate it from the Dragon Ball franchise and simply view it as a campy B-movie, you might just enjoy yourself!",Negative
1063,"My expectations for this live-action retelling of the one of anime's/manga's most beloved stories were generally mixxed going into the theater.Bad: Son Goku played by an actor of non-Asian descent and without a martial arts background (as far as I could tell); reports that they wanted this film to be more ""realisitc"" as apposed to the mystical-fantasy realm of the original; and the massive amounts of bad reviews and predictions from critics didn't help either.Good: Produced by Stephen Chow (the writer/director/star of SHAOLIN SOCCER and KUNG FU HUSTLE, classics); directed by James Wong (who gave us the action packed JET LI'S THE ONE); and Chow Yun-Fat starring as Master Roshi (a bit young but hey, it's Chow Yun-Fat!).With these ""good"" points, I figured that even if this was a bad film (which most martial arts films are) it would still be enjoyable and relatively faithful to the spirit of the original. What I saw, however, was a film that tried to live up to the original but falling way short of the mark and flat on its face. Not that it wasn't enjoyable, it was...it was that it wasn't Dragonball.I biggest complaint leaving the theater was that the film felt way too short. I know the director wanted to keep the character's to a minimum to build on characterization, but even with the characters present the story felt rushed with little time to truly enjoy them. The action also felt rushed, especially the final battle between Goku and Piccolo, deminishing the one thing that everyone loves about Dragonball: epic martial art battles. The attempt to make the story more ""realistic"" was more detrimental than anything else in this film.5 out of 10 for even attempting to make a live action film out of a story that spans hundreds of anime episodes and manga volumes into the length of an hour and a half. Still an interesting ""retelling"" despite its downfalls. Enjoyable but don't expect anything great.",Negative
